*
* This file was generated using WODC 80 column formatted data
* 'na' is used where a model or instrument number is not available
*

#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2000-03-02,ABM,0.0,

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,029,MACQUARIE ISLAND,AUS,94998

#INSTRUMENT
Name,Model,Number
Ecc,na,na

#LOCATION
Latitude,Longitude,Height
-54.5,158.967,6

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1998-11-10,23:00:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
291,,,1.012,372,0,5,,

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidty,SampleTemperature
999,1.8,6,0,0,,,,,
964,2.2,3,15,293,,,,,
850,2.0,-4,17,277,,,,,
798,1.9,-7,22,269,,,,,
739,2.2,-10,18,276,,,,,
700,2.1,-13,23,278,,,,,
631,2.2,-15,26,280,,,,,
582,1.5,-18,41,278,,,,,
559,1.6,-20,41,278,,,,,
537,1.8,-22,41,281,,,,,
500,1.8,-26,40,287,,,,,
474,1.5,-29,40,285,,,,,
436,1.6,-34,43,282,,,,,
383,1.6,-40,54,285,,,,,
335,1.7,-46,61,290,,,,,
300,1.7,-51,62,285,,,,,
292,1.7,-52,66,284,,,,,
266,3.1,-54,68,282,,,,,
231,5.9,-53,61,277,,,,,
211,5.8,-52,60,281,,,,,
201,6.0,-51,60,278,,,,,
200,5.9,-51,60,278,,,,,
192,5.2,-51,58,279,,,,,
175,6.2,-52,56,275,,,,,
150,8.2,-49,53,274,,,,,
133,9.2,-49,50,270,,,,,
127,9.9,-48,49,272,,,,,
121,10.4,-48,49,274,,,,,
116,10.1,-48,50,271,,,,,
111,9.4,-47,49,273,,,,,
100,11.6,-46,45,269,,,,,
92.5,13.0,-45,43,271,,,,,
70.6,15.8,-43,35,274,,,,,
70,15.8,-43,34,276,,,,,
64.6,16.7,-44,36,273,,,,,
59.1,16.7,-42,29,264,,,,,
56.5,17.5,-42,27,274,,,,,
51.7,17.0,-44,26,272,,,,,
50,17.2,-43,30,275,,,,,
43.3,17.2,-41,26,271,,,,,
36.3,15.7,-42,15,268,,,,,
34.7,15.6,-43,20,276,,,,,
31.7,15.7,-41,17,282,,,,,
30,15.3,-42,18,270,,,,,
27.8,14.6,-41,16,288,,,,,
26.6,14.8,-41,17,283,,,,,
23.3,13.5,-41,14,291,,,,,
21.3,13.8,-39,13,290,,,,,
20,13.6,-39,13,273,,,,,
18.7,13.1,-39,8,251,,,,,
16.4,11.1,-38,12,288,,,,,
16.4,11.1,-38,12,288,,,,,
16.4,11.1,-38,12,288,,,,,

* OC;ECC/VAISALA  XtrapO3=76.4

