*
* This file was generated using WODC 80 column formatted data
* 'na' is used where a model or instrument number is not available
*

#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2000-03-02,ABM,0.0,

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,029,MACQUARIE ISLAND,AUS,94998

#INSTRUMENT
Name,Model,Number
Ecc,na,na

#LOCATION
Latitude,Longitude,Height
-54.5,158.967,6

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1998-02-11,22:00:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
241,,,1.082,285,0,5,,

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidty,SampleTemperature
1006,0.9,8,0,0,,,,,
1000,1.0,8,12,341,,,,,
970,1.1,9,13,331,,,,,
850,0.8,6,23,316,,,,,
779,1.8,4,21,310,,,,,
751,1.6,2,22,309,,,,,
700,2.0,-1,22,309,,,,,
553,2.0,-14,25,303,,,,,
500,1.7,-20,30,295,,,,,
399,1.4,-30,28,303,,,,,
300,1.4,-44,40,304,,,,,
212,1.1,-61,40,305,,,,,
200,2.6,-60,41,304,,,,,
184,4.5,-59,41,301,,,,,
160,3.2,-54,32,291,,,,,
150,3.8,-54,30,299,,,,,
139,4.1,-56,33,298,,,,,
132,3.8,-56,32,295,,,,,
126,4.2,-54,29,292,,,,,
120,4.9,-54,27,298,,,,,
110,5.1,-54,30,305,,,,,
105,4.6,-55,30,292,,,,,
100,4.9,-55,27,287,,,,,
86.8,8.6,-51,17,299,,,,,
82.9,8.2,-50,17,303,,,,,
79.2,8.2,-50,14,301,,,,,
70,9.6,-51,16,303,,,,,
62.9,11.1,-50,14,317,,,,,
60.1,11.5,-50,17,310,,,,,
57.4,11.3,-49,,,,,,,
50,12.3,-49,,,,,,,
45.7,12.8,-48,,,,,,,
36.4,13.7,-48,,,,,,,
30,12.7,-46,,,,,,,
27.7,12.2,-45,,,,,,,
26.5,12.3,-44,,,,,,,
23.2,11.3,-44,,,,,,,
22.2,10.3,-44,,,,,,,
20,8.9,-43,,,,,,,
17,7.9,-42,,,,,,,
16.2,8.1,-40,,,,,,,
14.9,8.0,-38,,,,,,,
12.5,7.5,-34,4,103,,,,,
10.5,6.6,-32,6,19,,,,,
10,6.1,-32,7,4,,,,,
8.9,5.3,-29,11,26,,,,,
7,4.0,-24,,,,,,,
6.1,3.4,-23,,,,,,,

* OC;VAISALA GPS WINDS MISSING 60-16HPA XtrapO3=22

