*
* This file was generated using WODC 80 column formatted data
* 'na' is used where a model or instrument number is not available
*

#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2000-03-02,ABM,0.0,

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,029,MACQUARIE ISLAND,AUS,94998

#INSTRUMENT
Name,Model,Number
Ecc,na,na

#LOCATION
Latitude,Longitude,Height
-54.5,158.967,6

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1998-06-09,23:00:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
197,,,1.168,241,2,5,,

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidty,SampleTemperature
1015,2.3,5,0,0,,,,,
1000,2.6,4,16,297,,,,,
850,2.8,5,23,272,,,,,
700,2.6,-5,27,270,,,,,
500,2.3,-20,32,274,,,,,
417,1.6,-27,34,281,,,,,
300,1.1,-46,45,280,,,,,
200,0.9,-66,50,280,,,,,
165,2.8,-71,42,271,,,,,
150,2.7,-73,35,275,,,,,
134,3.8,-69,37,272,,,,,
116,3.6,-66,32,263,,,,,
100,5.2,-66,34,260,,,,,
95.1,6.3,-66,35,257,,,,,
86.1,3.8,-68,33,258,,,,,
74.1,5.3,-68,37,247,,,,,
70,8.0,-69,36,249,,,,,
67,9.4,-70,36,252,,,,,
63.7,9.6,-70,38,252,,,,,
57.6,5.2,-71,44,253,,,,,
52,5.8,-73,44,251,,,,,
50,7.4,-73,46,250,,,,,
47,10.1,-73,44,250,,,,,
44.6,10.8,-74,46,253,,,,,
42.4,10.5,-74,44,257,,,,,
40.3,10.9,-75,45,254,,,,,
34.5,10.7,-76,51,253,,,,,
30,11.4,-76,50,251,,,,,
28,11.9,-76,50,250,,,,,
23.9,9.5,-78,51,256,,,,,
20,8.7,-78,54,252,,,,,
14.9,6.1,-78,53,246,,,,,
10,3.8,-77,55,260,,,,,
7,2.3,-74,65,256,,,,,
5,1.8,-64,59,257,,,,,
3.4,1.3,-60,58,265,,,,,

* OC;VAISALA GPS WINDS  XtrapO3=10

