*
* This file was generated using WODC 80 column formatted data
* 'na' is used where a model or instrument number is not available
*

#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2000-03-02,ABM,0.0,

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,029,MACQUARIE ISLAND,AUS,94998

#INSTRUMENT
Name,Model,Number
Ecc,na,na

#LOCATION
Latitude,Longitude,Height
-54.5,158.967,6

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1998-08-11,23:00:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
279,,,1.051,378,2,5,,

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidty,SampleTemperature
996,2.5,4,0,0,,,,,
961,3.0,0,11,286,,,,,
850,2.7,-7,19,261,,,,,
700,2.4,-16,20,264,,,,,
678,2.3,-17,18,259,,,,,
651,2.3,-19,17,252,,,,,
600,2.3,-22,15,238,,,,,
600,2.3,-22,15,238,,,,,
509,2.0,-30,16,229,,,,,
500,1.9,-31,15,234,,,,,
447,1.6,-38,16,216,,,,,
410,1.9,-43,14,208,,,,,
342,1.4,-51,16,239,,,,,
311,2.0,-52,16,214,,,,,
300,1.6,-53,18,212,,,,,
297,1.5,-54,18,212,,,,,
271,1.5,-56,19,220,,,,,
246,2.8,-58,18,234,,,,,
213,5.5,-57,16,244,,,,,
203,5.6,-56,22,249,,,,,
200,6.0,-56,23,253,,,,,
185,7.7,-57,20,254,,,,,
177,6.8,-57,19,257,,,,,
168,6.9,-58,22,261,,,,,
160,5.9,-57,25,259,,,,,
153,5.9,-57,29,254,,,,,
150,6.4,-57,29,259,,,,,
146,7.1,-57,27,262,,,,,
139,10.0,-56,27,270,,,,,
133,11.1,-56,31,265,,,,,
127,10.3,-55,30,257,,,,,
115,11.1,-56,32,269,,,,,
110,10.9,-57,31,274,,,,,
105,11.3,-57,36,268,,,,,
100,14.3,-57,35,270,,,,,
100,14.3,-57,35,270,,,,,
95.4,15.5,-57,39,274,,,,,
86.8,17.0,-57,44,276,,,,,
78.9,16.0,-58,44,269,,,,,
75.2,16.4,-57,47,264,,,,,
71.8,16.6,-57,47,265,,,,,
70,16.4,-57,44,263,,,,,
65.3,15.9,-56,48,269,,,,,
62.3,16.6,-55,46,270,,,,,
56.7,16.6,-55,57,272,,,,,
51.6,17.2,-56,54,274,,,,,
50,17.7,-56,54,278,,,,,
49.2,18.0,-56,55,276,,,,,
44.8,17.1,-57,62,272,,,,,
42.7,17.0,-56,61,269,,,,,
37.1,16.4,-55,67,273,,,,,
33.8,15.7,-54,68,276,,,,,
32.2,15.3,-55,70,275,,,,,
30,14.7,-54,72,275,,,,,
25.5,13.1,-54,82,276,,,,,
24.3,12.7,-53,84,276,,,,,
23.2,12.7,-54,87,275,,,,,
21.2,12.0,-54,87,278,,,,,
20,11.2,-52,90,283,,,,,
20.2,11.2,-52,89,283,,,,,
19.3,11.1,-50,90,280,,,,,
19.3,11.1,-50,90,280,,,,,

* OC;ECC/VAISALA  XtrapO3=80.4

