*
* This file was generated using WODC 80 column formatted data
* 'na' is used where a model or instrument number is not available
*

#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2000-03-02,ABM,0.0,

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,029,MACQUARIE ISLAND,AUS,94998

#INSTRUMENT
Name,Model,Number
Ecc,na,na

#LOCATION
Latitude,Longitude,Height
-54.5,158.967,6

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1998-11-03,23:00:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
268,,,0.935,290,0,5,,

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidty,SampleTemperature
997,1.4,6,0,0,,,,,
962,2.0,0,14,246,,,,,
892,1.9,-5,20,250,,,,,
850,1.9,-7,19,251,,,,,
795,2.0,-3,28,250,,,,,
737,3.1,0,32,243,,,,,
700,2.8,-2,33,245,,,,,
658,2.2,-6,32,241,,,,,
609,2.2,-11,33,245,,,,,
585,1.9,-13,32,244,,,,,
520,2.4,-18,32,243,,,,,
500,2.5,-20,33,241,,,,,
423,2.0,-29,37,249,,,,,
372,2.3,-35,37,249,,,,,
327,1.7,-42,40,247,,,,,
312,1.7,-45,38,249,,,,,
300,1.5,-47,38,250,,,,,
260,1.6,-53,39,245,,,,,
237,2.2,-55,41,250,,,,,
216,4.5,-52,39,247,,,,,
216,4.5,-52,39,247,,,,,
206,5.2,-51,38,251,,,,,
200,5.0,-50,36,252,,,,,
197,5.0,-50,36,249,,,,,
188,2.8,-50,35,251,,,,,
171,2.6,-52,35,249,,,,,
150,3.0,-54,36,253,,,,,
149,3.0,-54,36,253,,,,,
142,2.8,-55,40,246,,,,,
118,4.4,-56,38,251,,,,,
112,5.3,-56,37,247,,,,,
107,6.5,-56,37,255,,,,,
100,6.9,-56,40,253,,,,,
97.6,7.0,-56,41,252,,,,,
93.1,8.5,-54,39,251,,,,,
80.9,9.9,-56,40,256,,,,,
70.2,11.7,-55,41,255,,,,,
70,11.8,-55,41,255,,,,,
61,13.9,-53,42,250,,,,,
58.2,14.1,-52,40,251,,,,,
55.6,14.0,-53,43,249,,,,,
50.7,14.3,-53,41,253,,,,,
50,14.2,-53,41,251,,,,,
48.3,14.0,-54,42,250,,,,,
46.1,14.6,-54,44,250,,,,,
44,14.4,-55,42,246,,,,,
40.1,13.8,-55,42,248,,,,,
36.5,14.7,-54,45,246,,,,,
34.8,14.4,-54,43,248,,,,,
31.7,14.2,-52,43,247,,,,,
30,14.5,-51,42,242,,,,,
28.9,14.9,-49,41,242,,,,,
27.6,14.6,-49,41,249,,,,,
26.4,14.1,-49,38,236,,,,,
24.1,13.7,-48,39,242,,,,,
23,13.8,-48,39,237,,,,,
20,12.9,-46,41,233,,,,,
19.2,12.4,-45,36,231,,,,,
17.6,11.5,-45,35,234,,,,,
14.7,10.5,-43,34,234,,,,,
12.9,8.8,-39,28,219,,,,,
10,6.3,-36,,,,,,,
9.9,6.2,-36,,,,,,,
9.9,6.2,-36,,,,,,,

* OC;ECC/VAISALA  XtrapO3=42.1

