*
* This file was generated using WODC 80 column formatted data
* 'na' is used where a model or instrument number is not available
*

#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2000-03-02,ABM,0.0,

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,029,MACQUARIE ISLAND,AUS,94998

#INSTRUMENT
Name,Model,Number
Ecc,na,na

#LOCATION
Latitude,Longitude,Height
-54.5,158.967,6

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1998-08-04,23:00:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
331,,,0.949,329,2,5,,

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidty,SampleTemperature
990,2.8,5,0,0,,,,,
956,3.2,3,19,267,,,,,
854,3.0,-2,22,255,,,,,
850,2.9,-2,21,256,,,,,
700,2.6,-11,23,269,,,,,
511,2.1,-28,22,278,,,,,
500,2.0,-29,22,273,,,,,
431,1.9,-38,22,281,,,,,
361,4.0,-43,28,286,,,,,
302,3.1,-48,24,287,,,,,
300,3.1,-48,24,287,,,,,
275,4.8,-49,25,286,,,,,
251,8.2,-49,24,290,,,,,
229,6.8,-48,26,285,,,,,
219,7.2,-48,26,287,,,,,
209,8.5,-48,26,281,,,,,
200,6.7,-49,26,283,,,,,
191,6.1,-50,29,283,,,,,
182,6.6,-51,28,281,,,,,
174,6.9,-51,27,285,,,,,
166,6.6,-50,29,281,,,,,
159,7.0,-50,29,287,,,,,
150,6.1,-50,29,282,,,,,
145,4.7,-50,28,285,,,,,
138,4.8,-52,31,278,,,,,
126,6.2,-52,28,278,,,,,
120,6.1,-53,30,267,,,,,
110,8.4,-53,30,279,,,,,
105,8.6,-54,32,281,,,,,
100,9.0,-54,34,272,,,,,
99.9,9.0,-54,34,272,,,,,
95.4,7.0,-55,34,275,,,,,
91,6.0,-55,32,275,,,,,
86.8,6.2,-55,34,275,,,,,
82.8,7.4,-56,34,270,,,,,
79,11.1,-56,34,275,,,,,
71.9,12.6,-56,38,281,,,,,
70,12.4,-57,38,277,,,,,
68.6,12.1,-57,37,274,,,,,
62.4,13.8,-58,41,272,,,,,
59.5,13.4,-58,40,274,,,,,
54.1,13.9,-58,43,273,,,,,
51.6,14.7,-58,44,276,,,,,
50,14.7,-58,43,272,,,,,
49.2,14.7,-58,43,271,,,,,
46.9,14.4,-57,45,276,,,,,
40.7,15.6,-58,47,275,,,,,
30,14.5,-60,53,266,,,,,
29,14.1,-60,55,265,,,,,
21.8,12.0,-58,61,265,,,,,
20,11.5,-60,63,263,,,,,
18,10.5,-60,62,259,,,,,
13.5,8.4,-63,71,256,,,,,
12.2,8.3,-62,72,259,,,,,
11.1,8.0,-61,73,256,,,,,
10,7.4,-63,76,253,,,,,
8.7,6.4,-65,80,251,,,,,
7,4.8,-62,82,249,,,,,
6.8,4.5,-62,83,251,,,,,
5,3.3,-61,83,254,,,,,
4.6,2.9,-60,83,253,,,,,
3.3,2.1,-62,,,,,,,
3.3,2.1,-62,,,,,,,

* OC;ECC/VAISALA  XtrapO3=16.2

