*
* This file was generated using WODC 80 column formatted data
* 'na' is used where a model or instrument number is not available
*

#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2000-03-02,ABM,0.0,

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,029,MACQUARIE ISLAND,AUS,94998

#INSTRUMENT
Name,Model,Number
Ecc,na,na

#LOCATION
Latitude,Longitude,Height
-54.5,158.967,6

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1998-03-24,22:00:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
271,,,1.051,305,0,0,,

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidty,SampleTemperature
990,2.3,4,0,0,,,,,
850,1.9,-7,29,255,,,,,
700,1.7,-17,29,256,,,,,
524,1.3,-32,30,245,,,,,
500,1.9,-34,27,243,,,,,
423,7.2,-36,38,258,,,,,
405,7.0,-37,39,259,,,,,
371,7.7,-37,44,264,,,,,
340,7.5,-39,45,267,,,,,
312,6.9,-40,45,265,,,,,
300,5.2,-40,45,265,,,,,
285,4.6,-40,43,265,,,,,
285,4.6,-40,43,265,,,,,
273,6.1,-40,42,269,,,,,
261,5.9,-40,41,267,,,,,
261,5.9,-40,41,267,,,,,
261,5.9,-40,41,267,,,,,
239,5.0,-42,40,268,,,,,
229,4.3,-43,39,271,,,,,
229,4.3,-43,39,271,,,,,
219,5.1,-42,41,269,,,,,
219,5.1,-42,41,269,,,,,
209,4.5,-43,42,269,,,,,
209,4.5,-43,42,269,,,,,
200,5.3,-43,42,269,,,,,
192,5.7,-44,36,272,,,,,
183,5.3,-43,34,276,,,,,
175,4.6,-44,36,274,,,,,
175,4.6,-44,36,274,,,,,
167,5.2,-45,38,269,,,,,
153,3.2,-46,33,272,,,,,
150,4.0,-46,33,274,,,,,
146,4.9,-46,33,278,,,,,
146,4.9,-46,33,278,,,,,
122,4.4,-48,31,267,,,,,
111,5.0,-49,27,273,,,,,
102,6.7,-49,30,284,,,,,
100,7.3,-50,30,282,,,,,
88.5,10.4,-51,27,269,,,,,
88.5,10.4,-51,27,269,,,,,
80.7,7.9,-52,29,275,,,,,
77.1,7.8,-52,26,272,,,,,
70,9.2,-52,19,281,,,,,
58.3,11.5,-51,23,281,,,,,
55.7,11.8,-51,23,272,,,,,
50,11.6,-54,22,287,,,,,
46.2,12.0,-53,21,279,,,,,
46.2,12.0,-53,21,279,,,,,
44.1,11.9,-53,22,281,,,,,
42.1,12.5,-53,22,282,,,,,
40.2,12.6,-53,22,280,,,,,
36.6,11.6,-54,22,278,,,,,
33.3,12.1,-54,23,277,,,,,
31.8,12.2,-52,22,270,,,,,
30,11.3,-51,20,263,,,,,
27.7,12.0,-51,,,,,,,
26.5,11.9,-51,,,,,,,
24.1,10.4,-49,,,,,,,
24.1,10.4,-49,,,,,,,
20,7.1,-50,,,,,,,
17.5,7.9,-49,,,,,,,
15.3,7.4,-48,,,,,,,
14.6,7.5,-48,,,,,,,
14.6,7.5,-48,,,,,,,
10,5.7,-43,,,,,,,
7,3.9,-35,,,,,,,
5.5,2.9,-33,,,,,,,

* OC;VAISALA GPS WINDS  XtrapO3=19

