*
* This file was generated using WODC 80 column formatted data
* 'na' is used where a model or instrument number is not available
*

#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2000-03-02,ABM,0.0,

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,029,MACQUARIE ISLAND,AUS,94998

#INSTRUMENT
Name,Model,Number
Ecc,na,na

#LOCATION
Latitude,Longitude,Height
-54.5,158.967,6

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1998-09-29,23:00:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
374,,,1.015,414,0,5,,

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidty,SampleTemperature
974,2.6,6,0,0,,,,,
939,3.1,3,21,296,,,,,
850,2.9,-2,20,283,,,,,
700,2.5,-11,22,290,,,,,
500,2.0,-30,21,298,,,,,
368,1.6,-49,25,307,,,,,
352,2.7,-49,26,301,,,,,
336,6.8,-46,29,301,,,,,
321,8.3,-45,26,310,,,,,
307,8.3,-44,26,305,,,,,
300,8.0,-44,26,311,,,,,
294,7.7,-44,26,308,,,,,
246,9.3,-43,32,308,,,,,
225,8.7,-40,36,310,,,,,
215,7.7,-39,38,309,,,,,
200,7.5,-37,41,308,,,,,
189,7.1,-37,42,309,,,,,
173,5.0,-38,41,306,,,,,
152,10.6,-38,39,307,,,,,
150,10.6,-38,38,306,,,,,
128,7.7,-40,41,305,,,,,
112,9.3,-41,37,303,,,,,
107,10.1,-42,40,296,,,,,
100,10.9,-42,36,297,,,,,
97.8,11.3,-41,36,303,,,,,
93.6,11.1,-42,33,298,,,,,
89.5,11.1,-43,33,301,,,,,
78.3,13.0,-44,37,295,,,,,
74.9,15.3,-43,37,295,,,,,
71.6,16.3,-43,33,300,,,,,
70,16.4,-43,34,302,,,,,
68.5,16.4,-43,34,305,,,,,
65.5,15.4,-44,34,306,,,,,
59.9,16.4,-46,36,294,,,,,
57.2,15.5,-46,39,301,,,,,
50,18.4,-45,38,288,,,,,
50,18.4,-45,38,288,,,,,
45.7,18.5,-42,34,287,,,,,
43.7,18.5,-42,34,289,,,,,
38.3,17.4,-42,39,291,,,,,
32,17.8,-42,32,284,,,,,
30,17.6,-43,32,283,,,,,
29.3,17.4,-44,33,280,,,,,
26.8,16.3,-43,32,287,,,,,
25.6,14.9,-43,33,286,,,,,
22.4,13.7,-43,30,279,,,,,
20,12.9,-42,33,275,,,,,
16.4,11.2,-41,32,272,,,,,
13.8,9.4,-39,33,270,,,,,
12.6,9.3,-38,33,276,,,,,
11.6,8.6,-38,34,264,,,,,
11.1,8.7,-38,30,262,,,,,
10,7.8,-38,33,269,,,,,
7,5.2,-39,30,251,,,,,
6.6,4.9,-38,34,250,,,,,
6.6,4.9,-38,34,250,,,,,

* OC;ECC/VAISALA  XtrapO3=33.6

