*
* This file was generated using WODC 80 column formatted data
* 'na' is used where a model or instrument number is not available
*

#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2000-03-02,ABM,0.0,

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,029,MACQUARIE ISLAND,AUS,94998

#INSTRUMENT
Name,Model,Number
Ecc,na,na

#LOCATION
Latitude,Longitude,Height
-54.5,158.967,6

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1998-05-12,23:00:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
270,,,1.055,309,2,5,,

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidty,SampleTemperature
1012,1.9,5,0,0,,,,,
1000,2.1,4,14,288,,,,,
975,2.6,1,16,313,,,,,
850,2.5,-4,14,297,,,,,
700,2.4,-10,12,287,,,,,
615,1.9,-15,17,295,,,,,
500,1.5,-25,21,280,,,,,
300,0.9,-53,38,276,,,,,
270,1.1,-58,42,270,,,,,
246,1.5,-60,44,265,,,,,
234,2.3,-59,34,267,,,,,
203,5.2,-57,29,277,,,,,
203,5.2,-57,29,277,,,,,
200,4.9,-57,29,276,,,,,
194,4.3,-57,30,273,,,,,
194,4.3,-57,30,273,,,,,
168,4.7,-54,26,280,,,,,
168,4.7,-54,26,280,,,,,
153,7.4,-55,29,284,,,,,
150,7.2,-54,29,283,,,,,
139,5.6,-54,28,277,,,,,
133,4.9,-52,26,277,,,,,
127,3.8,-53,26,286,,,,,
121,3.5,-54,27,282,,,,,
121,3.5,-54,27,282,,,,,
100,6.6,-54,24,274,,,,,
91.5,7.4,-54,19,285,,,,,
91.5,7.4,-54,19,285,,,,,
87.3,7.1,-55,20,291,,,,,
87.3,7.1,-55,20,291,,,,,
83.2,7.3,-56,24,282,,,,,
83.2,7.3,-56,24,282,,,,,
79.4,8.0,-57,23,278,,,,,
72.2,10.4,-57,25,271,,,,,
72.2,10.4,-57,25,271,,,,,
72.2,10.4,-57,25,271,,,,,
70,10.2,-57,25,264,,,,,
59.7,10.4,-58,19,282,,,,,
59.7,10.4,-58,19,282,,,,,
59.7,10.4,-58,19,282,,,,,
54.3,13.6,-57,20,276,,,,,
50,14.7,-55,17,290,,,,,
42.9,13.7,-59,20,278,,,,,
39,14.5,-57,19,283,,,,,
39,14.5,-57,19,283,,,,,
37.2,13.9,-58,21,282,,,,,
35.5,14.1,-58,22,279,,,,,
35.5,14.1,-58,22,279,,,,,
35.5,14.1,-58,22,279,,,,,
30.8,13.8,-55,26,265,,,,,
30.8,13.8,-55,26,265,,,,,
30,14.2,-54,26,266,,,,,
24.4,12.5,-55,21,266,,,,,
24.4,12.5,-55,21,266,,,,,
23.2,11.2,-55,23,266,,,,,
23.2,11.2,-55,23,266,,,,,
21.2,11.3,-55,20,255,,,,,
21.2,11.3,-55,20,255,,,,,
21.2,11.3,-55,20,255,,,,,
20,11.1,-57,23,255,,,,,
17.5,9.8,-58,28,256,,,,,
17.5,9.8,-58,28,256,,,,,
14.5,8.6,-58,34,261,,,,,
14.5,8.6,-58,34,261,,,,,
10,5.3,-56,41,252,,,,,
7,4.0,-53,48,248,,,,,
5,3.5,-52,58,259,,,,,
5.4,3.3,-53,57,258,,,,,
4.9,3.2,-52,57,258,,,,,

* OC;VAISALA GPS WINDS  XtrapO3=23

