*
* This file was generated using WODC 80 column formatted data
* 'na' is used where a model or instrument number is not available
*

#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2000-03-02,ABM,0.0,

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,029,MACQUARIE ISLAND,AUS,94998

#INSTRUMENT
Name,Model,Number
Ecc,na,na

#LOCATION
Latitude,Longitude,Height
-54.5,158.967,6

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1998-06-30,23:59:59

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
353,,,0.88,344,2,5,,

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidty,SampleTemperature
980,2.6,4,0,0,,,,,
850,2.8,-4,24,291,,,,,
700,2.7,-14,23,296,,,,,
500,2.1,-28,25,280,,,,,
442,1.7,-35,29,281,,,,,
405,1.9,-40,26,280,,,,,
338,1.5,-49,29,296,,,,,
308,1.8,-53,28,288,,,,,
308,1.8,-53,28,288,,,,,
300,2.6,-53,28,283,,,,,
281,4.4,-52,29,274,,,,,
223,9.8,-50,31,273,,,,,
204,9.1,-48,32,263,,,,,
200,9.7,-48,33,260,,,,,
186,12.3,-46,33,266,,,,,
170,12.4,-46,31,268,,,,,
162,8.9,-46,33,269,,,,,
155,8.1,-47,32,266,,,,,
150,8.1,-48,33,266,,,,,
148,8.0,-48,33,265,,,,,
142,10.7,-48,33,268,,,,,
135,10.9,-47,33,273,,,,,
118,6.9,-46,38,264,,,,,
113,7.1,-46,36,261,,,,,
108,7.0,-46,34,268,,,,,
100,7.7,-47,33,265,,,,,
98.7,7.9,-47,33,266,,,,,
94.3,9.9,-48,37,271,,,,,
90.1,9.8,-48,33,265,,,,,
78.6,12.0,-49,34,267,,,,,
71.7,15.0,-50,34,275,,,,,
70,14.6,-51,35,271,,,,,
68.5,14.3,-52,36,268,,,,,
62.4,16.2,-52,41,272,,,,,
59.6,15.1,-53,42,268,,,,,
56.9,15.1,-52,41,263,,,,,
51.9,16.9,-49,42,266,,,,,
50,17.0,-48,44,265,,,,,
47.4,17.5,-49,40,271,,,,,
45.3,16.3,-50,38,274,,,,,
43.2,19.6,-51,39,278,,,,,
41.3,17.3,-52,42,274,,,,,
39.4,16.4,-52,46,270,,,,,
37.6,17.5,-52,43,266,,,,,
35.9,17.4,-51,42,270,,,,,
34.3,17.6,-50,45,267,,,,,
32.8,16.9,-50,46,265,,,,,
30,16.7,-51,46,269,,,,,
29.9,16.7,-51,46,269,,,,,
24.8,15.4,-52,44,269,,,,,
22.6,13.8,-51,44,266,,,,,
20.6,13.2,-52,47,266,,,,,
20,12.5,-52,50,262,,,,,
18.8,11.5,-53,51,267,,,,,
17.1,11.1,-53,52,263,,,,,
13,8.7,-52,53,260,,,,,
12.4,8.5,-53,52,261,,,,,
11.8,9.0,-53,51,267,,,,,
10.8,9.0,-54,51,268,,,,,
10.3,8.5,-56,53,269,,,,,
10,8.5,-57,56,266,,,,,
9.8,8.5,-57,58,267,,,,,
9.3,7.1,-57,60,264,,,,,
7.4,5.0,-61,62,265,,,,,

* OC;ECC/VAISALA  XtrapO3=37.8

