
#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2002-01-01,ABM,1.0,Atmosphere Watch Section

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,029,Macquarie Island,AUS

#INSTRUMENT
Name,Model,Number
ECC,6A,6A8803

#LOCATION
Latitude,Longitude,Height
-54.50,158.95,7

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,2002-01-01,23:17:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
246.5,4,283.3,-0.967,274,0,4,Dobson,006

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
SPCECC-VaisalaRSA11-VaisalaRS80(GPS),,0.014,28.04,const_ib2,pump

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
993,1.1,7,7.7,286
958,1.3,5,8,270
850,1.3,0,8,237
766,1.2,-4,10,241
700,1.3,-8,13,257
500,1.5,-21,7,269
439,1.4,-28,8,290
404,1.6,-32,13,271
370,1.3,-38,14,274
339,1.7,-42,15.5,285
324,2.1,-45,18,273
300,1.9,-50,18,271
270,2.9,-54,15,291
258,3.7,-54,17,294
246,3.8,-54,16,298
235,4.6,-50,14,271
224,4.7,-50,8,270
200,4.4,-46,8,281
187,3.7,-46,8,270
179,3.5,-46,9,259
171,3,-47,9,291
163,3.2,-48,8,277
156,3.5,-48,11,290
150,3.8,-49,9,290
136,4,-49,9,291
119,5.8,-50,11,297
113,5.2,-49,13,302
108,5.9,-49,14,281
103,5.8,-50,12,291
100,6.5,-50,12,279
94.3,7.7,-50,8,281
90,7.6,-49,10,292
86,9.2,-49,10,283
82.2,10.1,-50,7,291
78.5,10.2,-49,8,301
70,11.4,-48,9,279
68.4,11.5,-47,8,253
65.4,11.2,-48,7,283
62.5,12.2,-47,8,278
57.1,12.6,-48,2,266
54.5,12.8,-49,3,280
52.1,12.9,-49,2,294
50,12.9,-49,2,313
47.5,12.8,-48,4.4,9
43.4,13.5,-47,1,274
41.5,13.8,-47,2,34
37.9,12.1,-46,4,186
36.2,12.4,-46,2,76
34.6,11,-46,2,33
33.1,12.1,-44,4,79
30,11.3,-45,3,99
27.7,10.9,-45,5,88
26.4,11.4,-45,4,61
25.3,11.3,-44,7,66
24.2,10.4,-43,8,55
22.1,11.3,-39,11,110
20,10.7,-39,17,96
17.8,9.7,-39,9,47
16.3,9.4,-38,16,96
15.6,8.9,-38,17,86
12.6,7.4,-33,14,70
12,7.2,-32,13,76
11.1,6.9,-31,15,104
10,6.2,-29,16,83
9,5.9,-29,16,88
8.6,5.6,-28,16,80
