
#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2002-08-27,ABM,1.0,Atmosphere Watch Section

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,029,Macquarie Island,AUS

#INSTRUMENT
Name,Model,Number
ECC,6A,6A10222

#LOCATION
Latitude,Longitude,Height
-54.50,158.95,7

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,2002-08-27,23:18:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
377.1,4,411.8,-0.979,403,0,4,Dobson,012

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
SPCECC-VaisalaRSA11-VaisalaRS80(GPS),,0.064,28.0,const_ib2,pump

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
1012,2.6,5,9.8,265
1000,2.8,4,11,257
976,3.2,2,13,249
850,3.1,-1,22,254
700,2.7,-9,27,264
643,2.9,-12,28,261
526,2.3,-22,33,261
500,2.5,-25,25,255
375,1.9,-41,27,235
343,1.7,-46,27,243
300,1.6,-53,26,238
272,2,-57,24,243
260,2.8,-58,23,245
248,2.9,-59,23,247
225,4.8,-58,26.2,240
215,7.2,-55,23,256
200,7.8,-55,26,247
195,8,-54,24,247
186,9.2,-53,24,249
178,8.8,-52,24,247
170,9.3,-51,22,250
162,9.5,-50,21,251
155,8.7,-50,21,249
150,7.3,-50,19,250
141,5.9,-49,19,252
135,9.9,-50,18.4,251
129,14,-50,20,251
123,15.3,-49,20,250
118,16.5,-49,18,250
112,16,-48,20,247
108,14.6,-46,17,243
103,14,-46,13,254
100,13.1,-46,14,261
93.9,10.5,-46,16,255
82.1,15.7,-45,17.5,257
78.5,17.3,-45,15,254
71.7,13.6,-42,17,267
70,14.6,-42,17,260
68.6,15.4,-42,17,264
57.5,20.4,-42,17,268
55,20.1,-42,17,266
52.6,20.6,-42,17,259
50,20.5,-41,19,266
48.1,20,-40,16,272
46.1,20.4,-40,20,276
44.1,20.5,-41,20,264
42.2,20.2,-40,18,263
40.4,19.8,-39,19,274
37,19,-38,20,280
35.4,17.9,-38,22,271
33.9,17.3,-38,21,272
32.5,17.8,-38,20,274
31.1,16.7,-37,21,274
30,17.8,-36,24,279
29.8,18,-36,24,281
27.3,16.6,-35,25,282
26.1,18.1,-35,24,280
25,17.8,-35,23,277
24,15.7,-34,23,278
23,14.3,-33,28,278
22,16.2,-32,30,281
21.1,16.4,-32,31.6,275
20,15.9,-32,28,287
18.6,14.3,-31,25,298
16.4,12,-32,30,289
15.7,11.6,-32,29,304
15,10.7,-32,27,306
14.4,10.6,-31,27,292
12.7,8.5,-31,33,299
11.7,8,-31,34,300
10,6.1,-32,31,305
9,5.2,-31,32,299
