
#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2002-07-16,ABM,1.0,Atmosphere Watch Section

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,029,Macquarie Island,AUS

#INSTRUMENT
Name,Model,Number
ECC,6A,6A10224

#LOCATION
Latitude,Longitude,Height
-54.50,158.95,7

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,2002-07-16,23:35:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
216,4,254.8,-1.056,269,0,4,Dobson,012

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
SPCECC-VaisalaRSA11-VaisalaRS80(GPS),,0.054,28.5,const_ib2,pump

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
1010,3.1,7,12.4,1
1000,3.1,6,15,6
850,2.8,-1,16,353
779,2.7,-3,18,355
700,2.5,-9,18,2
500,1.9,-26,18,356
444,1.9,-33,18,351
407,1.6,-38,16,352
389,1.4,-41,15,353
356,1.2,-46,16,354
300,1.1,-55,19,348
210,.7,-72,17,355
200,.7,-73,19,354
190,.9,-74,20,355
171,2.5,-74,22,328
162,4.6,-72,15,337
150,5.4,-74,14,328
139,5.1,-75,15,326
132,4.9,-74,19,317
126,6,-73,19,300
119,8.7,-72,13,299
114,9,-73,16,298
108,10.6,-72,18,301
100,9.7,-73,21,287
92.5,5.8,-74,22,291
87.8,6.3,-75,22,294
83.4,8.5,-75,25.7,290
75.2,13.4,-76,25,285
70,14.2,-75,28,286
64.3,13.8,-75,29,279
58,12.8,-76,31,278
55.1,12.8,-76,30,278
52.3,12.4,-77,33,272
50,13.4,-77,34,274
44.7,13.4,-77,31,275
42.4,14.5,-77,38,273
40.3,14.1,-78,38,279
38.2,13.6,-77,37,277
34.4,13.4,-78,37,276
31,12.1,-79,44,271
30,11.4,-79,49,274
29.4,11,-79,50,277
27.9,11.1,-77,45,279
23.8,8.9,-78,46,270
21.4,7.3,-78,52,278
20,6.2,-77,49,276
18.3,5.8,-76,54,267
16.5,5.3,-75,54,267
14.9,5.2,-74,59,264
14.2,4.9,-72,61,269
13.5,4.8,-72,63,272
