
#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2004-11-04,ABM,1.0,Atmosphere Watch Section

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,450,Davis,ATA

#INSTRUMENT
Name,Model,Number
ECC,6A,6A14996

#LOCATION
Latitude,Longitude,Height
-68.58,77.97,19

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,2004-11-04,11:15:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
167.7,4,185.8,-1.000

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
SPCECC-VaisalaRSA11-VaisalaRS80(GPS),,0.069,26.76,const_ib2,pump

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
974,1.6,-1,4.6,360
940,2.2,-12,8,32
868,2.1,-16,5,88
850,1.9,-17,1,131
700,1.6,-24,5,233
576,1.5,-31,7,245
500,1.2,-38,5,275
444,1.1,-45,4,251
424,1.2,-47,2,275
369,1.2,-55,2,252
320,1.8,-60,7,210
300,2.2,-62,7,227
277,2.8,-62,8,227
264,2.1,-62,7,243
251,3.1,-62,8,251
239,2.8,-63,8,251
228,3.5,-63,9.3,256
207,5,-63,12,264
200,5.1,-63,13,271
170,4.9,-63,15,264
162,4,-63,16,267
154,3.9,-64,17,261
150,3.4,-64,17,263
133,2.2,-64,20,264
127,2.9,-64,20,269
121,2.2,-63,21,268
115,2.2,-63,24,269
110,1.2,-63,25,269
100,.8,-62,25,268
90.2,.8,-62,30.1,265
85.9,1.4,-61,29,261
81.9,4.5,-59,30,266
78.1,5.5,-59,31,271
74.4,1.7,-59,31,273
70,1.1,-58,33,270
67.6,1.6,-57,33,265
64.5,4.1,-55,34,276
61.6,4.1,-54,35,271
58.8,4.8,-53,37,269
53.6,5.6,-49,37,271
50,8.1,-46,41,267
46.8,10.2,-43,45,272
44.8,10.8,-42,45,268
42.8,10.9,-42,46,266
39.2,10.1,-41,45,274
37.5,9.6,-40,47,272
34.4,10.1,-37,49,265
32.9,10,-36,46,267
30,9.8,-34,50,270
27.7,9,-33,46,264
26.5,8.5,-32,45,266
25.4,8.4,-32,45,271
22.4,8.2,-30,45,261
20,7.4,-27,42,260
17.4,6.9,-25,44,262
16.1,7,-25,43,260
15.4,6.7,-25,42,257
13.6,5.6,-25,40,254
13.1,5.3,-26,40,259
11.1,5.1,-23,38,257
10.6,5.2,-23,40,256
10,4.6,-23,41,253
9.8,4.4,-23,38,257
9.4,4.3,-22,35,258
8.7,3.7,-22,34,259
8,3.4,-24,35,262
7.7,3.3,-25,41,256
7,3.1,-23,37,250
6.2,2.6,-23,36,247
5.8,2.3,-21,35,253
