
#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2004-09-24,ABM,1.0,Atmosphere Watch Section

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,450,Davis,ATA

#INSTRUMENT
Name,Model,Number
ECC,6A,6A14979

#LOCATION
Latitude,Longitude,Height
-68.58,77.97,19

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,2004-09-24,12:15:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
167.9,4,185.3,-1.000

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
SPCECC-VaisalaRSA11-VaisalaRS80(GPS),,0.011,27.10,const_ib2,pump

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
979,1.9,-13,3.6,153
944,2.5,-19,1,83
906,2.5,-21,3,48
850,2.4,-23,11,39
802,2.3,-22,4,58
700,2.2,-26,6,26
599,2.1,-33,4,7
500,1.7,-40,4,356
367,1.3,-55,10,30
334,1.2,-59,13,36
300,1.2,-64,16,42
274,1.5,-68,18,47
261,1.7,-69,20,50
236,2.5,-71,22,56
213,3.7,-71,25,61
200,3.8,-72,27,65
183,4.8,-72,29,70
174,5.1,-72,30,73
165,5,-72,32,76
157,5,-72,33,78
150,4.9,-73,34,81
135,4,-73,37,87
122,2.3,-73,40,92
116,2.3,-73,41,95
104,1.6,-73,44,101
100,2.2,-73,45,103
94.2,3.3,-73,46,107
89.5,2.4,-73,48,109
85.1,1.1,-72,49,112
80.8,1.3,-72,50,115
73,2.4,-72,53,121
70,1.8,-72,54,123
65.9,1.2,-72,56,126
62.6,1.2,-71,57,129
59.6,1.7,-70,58,132
56.6,1.8,-70,60,135
53.8,1.6,-69,61,138
50,2.6,-67,63,142
48.7,2.8,-66,64,143
46.4,3.6,-63,65,146
44.2,4.8,-63,66,149
42.1,7,-62,68,152
40.1,8.2,-62,69,155
38.2,7.9,-60,70,157
36.4,9,-57,72,160
34.7,9.4,-56,73,163
33.1,9,-55,74,166
30,8.8,-52,77,172
26.3,8.4,-48,81,180
25.1,8.6,-46,82,183
24,8.2,-44,83,186
23,8.2,-43,85,188
21,7.9,-39,87,194
20,7.7,-38,89,197
18.5,7.8,-34,91,203
17.7,7.9,-33,93,205
15.6,7.7,-32,97,214
13.7,7.3,-26,101,222
13.2,7,-23,102,225
11.7,6.6,-21,106,234
10.7,6.1,-21,109,239
10,5.6,-21,111,244
9.1,5.2,-21,114,251
8.1,4.6,-21,121,251
7.5,4.1,-21,120,246
7,3.6,-21,106,247
5.6,2.7,-21,98,247
