
#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2004-10-21,ABM,1.0,Atmosphere Watch Section

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,450,Davis,ATA

#INSTRUMENT
Name,Model,Number
ECC,6A,6A14979

#LOCATION
Latitude,Longitude,Height
-68.58,77.97,19

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,2004-10-21,11:26:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
151.6,4,178.7,-1.000

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
SPCECC-VaisalaRSA11-VaisalaRS80(GPS),,0.040,27.23,const_ib2,pump

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
973,2.8,-7,2.1,223
903,2.8,-12,6,55
850,2.6,-15,13,51
771,2.4,-14,3,75
741,2.4,-16,3,58
700,2.3,-19,3,69
656,2,-21,2,68
630,2,-23,4,48
500,1.6,-36,3,61
468,1.7,-39,2,73
429,1.8,-43,3,133
375,1.4,-48,6,153
358,1.6,-50,5,154
342,1.9,-52,9,152
326,2.2,-53,12,148
312,2.2,-54,14,150
300,1.6,-55,14,140
284,1.3,-58,13,127
245,1.3,-65,12,140
222,1.3,-69,13,144
211,1.5,-70,11,160
200,2.1,-71,11,179
191,3.1,-71,9,183
181,4.1,-71,9,182
172,4.6,-71,8,207
164,4.7,-71,11,217
150,4.7,-72,12,224
141,3.8,-72,13,236
134,3.7,-72,14,228
127,4.3,-72,13,236
121,3.8,-73,13,243
115,3.9,-73,14,247
109,5,-73,14,247
100,3.5,-73,14,254
98.3,3,-73,14,254
93.4,2.5,-73,13,257
88.7,1.9,-73,14,264
84.3,2.2,-74,17,259
80.1,1.6,-73,16,265
76.1,1.2,-73,16,261
70,1.2,-72,18,261
65.3,1.2,-72,16,276
62,1,-71,17,270
59,.8,-70,18,262
56.1,1.2,-68,15,264
50,1.9,-67,18,282
48.3,2.3,-66,17,269
43.8,3.3,-63,13,275
41.7,5.3,-61,16,297
39.8,6.8,-60,19,292
37.9,8.3,-58,19,280
36.2,9.4,-56,17,286
34.5,9.8,-54,19,294
30,9.1,-49,19.7,283
27.4,8.2,-46,15,298
26.2,7.8,-44,17,306
24,7.3,-41,18,311
22,6.9,-38,21,321
21,6.8,-37,25,319
20,6.7,-35,26,317
18.5,6.4,-34,18,318
17.7,6.3,-32,19,342
16.3,6.6,-28,28,318
15.6,6.7,-25,18,311
15,6.8,-22,19,328
14.4,6.8,-21,14.9,330
13.3,6.7,-19,22,4
12.2,6.6,-18,27,347
11.8,6.5,-15,33,349
11.3,6.5,-13,32,336
10,5.9,-6,27,355
9.3,5.7,-4,27,358
9,5.6,-2,25,1
8.6,5.3,-2,26.8,360
8.3,5.2,-4,28,353
7.7,4.5,-4,28,344
