
#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2004-06-10,ABM,1.0,Atmosphere Watch Section

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,450,Davis,ATA

#INSTRUMENT
Name,Model,Number
ECC,6A,6A10747

#LOCATION
Latitude,Longitude,Height
-68.58,77.97,19

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,2004-06-10,23:25:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
253.3,4,273.3,-1.000

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
SPCECC-VaisalaRSA11-VaisalaRS80(GPS),,0.119,27.31,const_ib2,pump

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
985,2.4,-16,2.6,123
949,3.1,-13,4,24
850,2.8,-14,2,167
700,2.4,-22,5,313
635,2.4,-24,6,274
610,2.4,-25,4,272
585,2.1,-27,6,270
500,1.8,-34,9,263
414,1.4,-44,11,278
379,1.2,-49,11,286
345,1.1,-53,16,286
329,1.2,-55,13,281
300,1.1,-60,15,276
286,1.1,-62,18,280
272,1.2,-63,17,288
259,1.2,-65,16,286
246,1.5,-65,16,281
235,2.5,-65,15,292
223,2.2,-65,16,288
213,2.3,-65,15,285
202,4,-64,12,295
200,4.1,-64,13,296
184,5.2,-62,16,297
167,5.3,-61,18,286
150,5.6,-62,14,297
144,5.6,-62,19,291
137,6.6,-62,16,294
131,7.7,-61,15,293
125,7.1,-62,17,291
119,7.7,-62,19,283
113,8.6,-62,16,289
108,9.5,-63,17,286
100,10.2,-65,19,285
92.9,13.5,-66,20,282
88.5,14,-66,21,284
84.2,14,-66,24,291
80.1,12.9,-66,24,286
72.6,11.4,-67,27,283
70,11.4,-67,28,288
65.7,11.2,-68,27,290
62.5,11.2,-68,27,282
59.4,12.4,-69,28,282
56.5,13.2,-69,28,282
53.7,13.4,-70,27,282
50,13.8,-70,29,285
48.6,14,-70,29,285
43.9,14.4,-72,29,289
41.7,14.3,-74,31,285
39.6,13.9,-74,35,284
35.8,13.8,-74,38,281
34,13.3,-75,39,275
32.2,13,-75,35,281
30,12.6,-75,38,282
27.6,12,-77,39,278
26.2,11.5,-78,40,276
23.6,10.7,-80,39,278
22.3,10,-80,40,273
21.2,9.7,-80,46,277
20,8.8,-79,44,279
18.1,6.8,-79,40,281
16.3,5.2,-80,47,284
15.4,5.1,-80,46.9,283
13.9,4.7,-79,49,287
13.2,4.4,-79,46,283
11.9,4.3,-78,43,282
10.7,3.9,-79,45,285
10,3.6,-79,48,287
9.1,3.1,-79,45,281
8.6,2.8,-80,46,279
7.8,2.4,-79,49,279
