* This file was re-written by PREP_CSX to apply WOUDC correction data.

#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
1999-04-08,ABM,1.0,Atmosphere Watch

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,394,Broadmeadows,AUS

#INSTRUMENT
Name,Model,Number
ECC,6A,6A4394

#LOCATION
Latitude,Longitude,Height
-37.68,144.95,110

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1999-04-08,03:09:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
239,4,264,,253,0,0,Dobson,115
* Correction factor was 0.956 but not applied
* Residual Ozone was 25

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
SPCECC-VaisalaRSA11-VaisalaRS80,,0.01,25.4,constant_ib2,pump

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
1012,1.25,17,4.1,180
1000,1.45,16,6,168
990,1.63,14,6,172
955,2.01,11,3,177
850,2.31,3,7,147
795,2.15,6,6,234
700,2.58,1,7,223
589,2.43,-8,12,259
545,2.65,-12,13,261
500,2.26,-18,13,254
394,1.7,-30,14,254
331,1.78,-40,14,257
300,1.42,-46,17,256
277,1.14,-47,19,266
253,2.51,-47,25,252
221,1.43,-48,26,260
200,1.64,-51,30,265
150,1.67,-60,29,282
125,2.26,-64,24,268
119,2.44,-64,22.5,261
113,3.13,-64,20,269
103,3.74,-65,21,268
100,3.67,-64,21,272
93.1,3.24,-63,21,271
84.5,4.71,-63,22,274
80.5,4.49,-63,20,256
73,5.45,-63,14,252
70,5.48,-64,12,254
66.2,6.42,-64,9,274
60,9.67,-62,9,221
57.2,9.92,-61,7,259
54.5,9.13,-61,6,297
51.9,9.38,-59,5,247
50,9.95,-58,4,222
47.2,10.7,-59,2,11
45,10.6,-59,4,283
37.2,12,-57,4,324
35.5,11.9,-57,5,14
30,12.4,-55,4,268
24.4,12.1,-53,5,165
22.2,11.7,-53,5,77
20,11.6,-53,4,336
17.6,11.3,-49,2,240
14.7,9.81,-49,5,284
10.7,8.22,-44,3,286
10,7.53,-43,8,264
9,6.55,-41,13,294
7,5.12,-39,12,258
5.1,3.7,-36,6,265
