
#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
1999-03-04,ABM,1.0,Atmosphere Watch Section

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,394,Broadmeadows,AUS

#INSTRUMENT
Name,Model,Number
ECC,6A,6A4390

#LOCATION
Latitude,Longitude,Height
-37.68,144.95,110

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1999-03-04,01:46:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
249.6,4,308.6,-0.917,283,0,3,Dobson,115

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
SPCECC-VaisalaRSA11-VaisalaRS80,,0.012,25.6,const_ib2,pump

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
996,1.42,19,4.1,210
908,3.51,12,3,235
850,2.92,13,7,268
758,2.36,8,13,277
731,2.65,7,11,282
700,2.43,6,10,282
585,2.14,-5,15,296
541,2.36,-9,15.5,298
500,2.15,-13,16,285
481,1.94,-15,15,289
426,3.36,-22,17,283
376,2.92,-30,21,292
346,1.21,-35,21,286
300,1.71,-42,22,282
253,1.57,-51,19,287
220,1.9,-57,24,283
200,2.93,-57,24,289
191,3.12,-56,27,289
174,3.9,-55,30,282
166,4.09,-55,34,281
151,2.9,-56,29,278
125,2.98,-57,32,297
114,2.54,-59,25,287
103,3.88,-61,20,280
100,3.52,-61,15,289
84.9,3.75,-65,14,330
77,4.65,-64,14,295
70,7.14,-61,5,264
66.5,8.15,-61,5,23
60.4,8.15,-62,4,16
54.8,8.61,-60,8,19
50,10.4,-58,10,347
45.3,11.2,-58,9,331
43.2,11.2,-58,5,343
41.2,11.3,-58,3,34
35.7,12,-55,2,23
34.1,12.6,-54,5,48
31,13.1,-52,7,77
30,12.8,-52,5,55
28.3,13,-50,8,66
24.7,15.4,-46,9,66
22.6,14.7,-46,8,68
21.6,14.8,-45,12,71
20,14.4,-46,7,37
19.7,14.3,-46,6,48
17.2,12.9,-45,9,87
15.7,12.7,-42,10,79
14.4,12,-41,12,71
13.8,11.6,-39,12,61
12.6,12.4,-39,14,69
11.6,10.9,-37,13,65
10.6,11,-35,13,78
10,9.94,-35,12,89
8.9,8.72,-34,15,95
