* This file was re-written by PREP_CSX to apply WOUDC correction data.

#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
1999-04-29,ABM,1.0,Atmosphere Watch

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,394,Broadmeadows,AUS

#INSTRUMENT
Name,Model,Number
ECC,6A,6A4376

#LOCATION
Latitude,Longitude,Height
-37.68,144.95,110

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1999-04-29,02:20:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
276,4,299,,286,0,0,Dobson,115
* Correction factor was 0.956 but not applied
* Residual Ozone was 23

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
SPCECC-VaisalaRSA11-VaisalaRS80,,0.01,25.5,constant_ib2,pump

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
1008,1.7,15,5.7,150
1000,1.86,14,6,148
951,2.37,9,5,133
850,2.55,1,4,101
733,2.44,-2,3,60
700,2.68,-3,3,48
537,2.12,-20,7,101
500,2.21,-23,6,47
456,1.87,-28,11,26
437,2.42,-30,8,27
385,1.68,-35,3,71
300,1.57,-49,6,51
269,1.3,-53,6,58
233,1.67,-56,5,50
212,3.32,-54,2,169
200,3.09,-54,3,223
176,1.85,-56,3,225
168,2.2,-55,3,11
160,2.65,-56,4,320
150,2.77,-56,5,253
132,2.83,-58,8,281
110,4.49,-59,7,275
100,5.79,-59,9,250
78.4,9.26,-59,6,232
74.7,9.83,-59,6,330
70,9.77,-59,9,319
61.8,11.9,-57,7,293
58.9,11.8,-58,8,293
51.1,12.8,-54,8,275
50,12.5,-54,9,289
48.8,12.2,-54,10,297
46.5,12.3,-54,6,270
44.4,12.9,-53,7,270
42.4,12.7,-54,5,152
36.8,13.1,-55,5,299
33.6,13.9,-54,6,346
30,13.2,-52,7,310
26.6,13.8,-51,5,174
24.3,12.2,-52,3,7
22.1,13,-52,4,14
20,12.9,-51,3,20
19.3,13.1,-50,2,304
16.8,12.1,-47,7,312
10,7.33,-41,6,239
7,4.95,-39,11,218
5,3.41,-37,13,271
4.9,3.32,-37,14,269
