
#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
1999-09-02,ABM,1.0,Ozone Monitoring

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,394,Broadmeadows,AUS

#INSTRUMENT
Name,Model,Number
ECC,6A,6A4359

#LOCATION
Latitude,Longitude,Height
-37.68,144.95,110

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1999-09-02,02:06:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
298.3,4,340.4,-0.969,330,0,0,Dobson,115

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
SPCECC-VaisalaRSA11-VaisalaRS80,,0.009,25.4,constant_ib2,pump

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
1010,1.56,18,2.6,177
1000,1.69,17,2,208
953,2.11,12,2,280
919,2.99,12,5,307
850,2.94,9,12,290
795,3.22,5,14,289
700,3.21,-3,10,289
659,3.53,-6,10,277
610,3.13,-10,8,288
586,3.17,-11,6,301
564,3.02,-13,3,323
542,3.22,-14,2,322
500,2.82,-18,1,79
481,3.08,-21,1,286
425,2.71,-29,8,247
358,2.8,-39,7,257
342,3.18,-41,6,256
300,2.36,-48,6,264
273,2.15,-53,9,255
261,2.48,-54,10,261
226,2.24,-58,14,249
216,3.43,-58,16,257
200,4.12,-57,21,250
196,4.19,-57,22,250
178,3.74,-56,24,243
170,4.1,-56,24,241
162,5.48,-56,24,246
155,5.24,-57,26,251
150,6.33,-56,26,250
134,8.06,-57,25,253
116,7.11,-59,25,236
100,8.1,-58,25,262
91.7,8.38,-59,23,250
87.4,9.59,-58,19,256
83.4,9.67,-57,19,255
79.5,7,-56,17,265
70,8.32,-58,14,286
62.7,10.2,-58,18,262
57,9.17,-56,18,287
50,14.2,-54,17,275
47.2,14.4,-53,15.6,275
43,16.7,-52,13,281
35.8,16.8,-50,14,276
32.6,15.8,-50,15,276
30,15.4,-49,15,299
27.2,14.4,-49,15,282
26,14.6,-48,15,273
23.7,14.4,-46,18,298
22.7,13.9,-46,19,296
21.7,14,-45,21,275
20,13.1,-45,22,277
18.1,11.8,-46,19,290
14.5,10.3,-44,21,268
12.1,9.19,-43,23,286
10,7.24,-37,24,279
8.2,6.08,-40,25,274
