
#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
1999-08-26,ABM,1.0,Ozone Monitoring

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,394,Broadmeadows,AUS

#INSTRUMENT
Name,Model,Number
ECC,5A,5A15050

#LOCATION
Latitude,Longitude,Height
-37.68,144.95,110

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1999-08-26,02:17:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
344.2,4,370.9,-0.936,322,0,4,Dobson,115
* Reused ozonesonde

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
SPCECC-VaisalaRSA11-VaisalaRS80,,0.096,27.4,constant_ib2,pump

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
1000,1.46,15,7.2,1
910,3.53,10,15,344
850,3.51,7,10,330
700,2.82,-4,6,311
557,2.53,-15,15,313
557,2.53,-15,15,313
500,2.11,-19,15,338
300,1.2,-49,33,310
269,1.19,-54,43,317
257,1.25,-56,43,313
245,3.36,-55,35,297
234,4.62,-56,27,297
213,4.91,-52,29,302
200,6.28,-52,27,297
194,7.48,-51,29,295
185,7.52,-51,27,296
177,6.72,-51,29,295
169,6.95,-51,33,297
161,7.22,-50,30,288
154,7.08,-50,33,287
150,5.82,-50,36,291
140,4.2,-50,38,289
134,4.63,-51,29,284
128,6.4,-50,21,289
122,6.79,-52,18,308
112,4.74,-54,21,312
106,3.52,-56,24,313
100,3.35,-58,25,300
83.9,7.65,-53,14,283
76.4,6.96,-55,16,287
70,8.2,-54,9,323
66.4,8.38,-56,11,331
63.4,10.3,-54,11,316
60.5,12,-55,9,298
55.1,13,-55,3,228
50.1,14.9,-55,12,339
50,14.9,-55,12,337
45.7,15.4,-51,10,313
36.3,17.9,-49,9,327
34.7,17.7,-49,13,322
30,16.4,-49,6,325
26.3,15,-50,8,28
23,14.7,-48,11,331
21,14.3,-48,10,336
20,14.2,-48,13,344
18.3,13.6,-47,8,285
16,11.2,-48,4,136
13.9,9.82,-48,5,89
12.7,9.54,-46,6,344
10,7.42,-46
7,5.6,-43
6.2,5.07,-41
5,4.04,-36
4.8,3.9,-37
