
#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
1999-07-08,ABM,1.0,Ozone Monitoring

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,394,Broadmeadows,AUS

#INSTRUMENT
Name,Model,Number
ECC,6A,6A4374

#LOCATION
Latitude,Longitude,Height
-37.68,144.95,110

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1999-07-08,02:06:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
277.6,4,299.2,-0.932,279,0,0,Dobson,115

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
SPCECC-VaisalaRSA11-VaisalaRS80,,0.009,26.5,constant_ib2,pump

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
1013,1.43,14,3.1,31
1000,1.6,13,3,34
955,2.28,10,4,45
921,2.74,8,5,54
850,2.9,3,7,72
795,2.99,0,8,88
700,2.78,-4,11,117
608,2.24,-11,13,148
540,2.48,-19,16,174
500,2.39,-22,17,190
422,1.89,-31,20,225
339,1.6,-43,24,268
300,1.58,-48,20,270
283,2.49,-51,23,265
258,3.01,-52,21,259
235,5.44,-51,11,240
225,5.95,-51,14,265
215,5.97,-50,11,257
205,5.69,-49,6,281
200,5.86,-49,6,273
179,4.41,-52,13,267
163,3.57,-53,11,262
155,3.18,-54,10,276
150,3.4,-54,10,256
142,3.24,-54,12,232
135,2.65,-55,9,263
112,2.82,-60,11.1,238
100,3.71,-61,12,257
87.7,4.94,-60,15,259
83.6,6.51,-60,13,256
79.7,6.59,-60,18,254
70,9.15,-59,22,264
65.8,10.8,-59,23,261
62.7,11,-59,23,259
59.8,12.9,-58,28,257
50,14.2,-58,35,272
44.9,15.7,-56,41,275
42.8,14.8,-54,44,273
40.9,14.6,-54,50,268
39,14.6,-54,48,273
37.2,14.7,-53,48,269
35.5,15.1,-53,48,267
30,13.5,-56,51,278
28.1,13.4,-56,57,276
26.8,13.4,-56,61,279
23.3,13.4,-57,71,290
20,12.4,-58
18.3,11.4,-58
17.5,10.1,-58
15.9,8.61,-58
14.4,7.38,-58
10.9,6.26,-57
10,6.2,-58
10.4,6.67,-58
8.6,5.14,-59
7,4.55,-50
5,3.4,-38
4.5,3.18,-35
