* This file was re-written by PREP_CSX to apply WOUDC correction data.

#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
1999-04-22,ABM,1.0,Atmosphere Watch

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,394,Broadmeadows,AUS

#INSTRUMENT
Name,Model,Number
ECC,6A,6A4387

#LOCATION
Latitude,Longitude,Height
-37.68,144.95,110

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1999-04-22,03:29:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
232,4,273,,255,0,0,Dobson,115
* Correction factor was 0.934 but not applied
* Residual Ozone was 41

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
SPCECC-VaisalaRSA11-VaisalaRS80,,0.01,26.3,constant_ib2,pump

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
1019,2.16,15,5.7,140
1000,2.49,12,6,143
961,2.74,9,5,139
850,2.47,2,6,126
799,2.46,3,3,175
700,2.56,-2,1,52
590,2.2,-11,2,265
500,2.21,-20,2,195
464,1.48,-23,4,206
427,1.49,-28,5,184
376,2.05,-36,4.2,207
330,1.46,-42,8,204
300,1.56,-46,11,214
288,2.04,-48,10,223
240,2.93,-51,23,237
200,2.47,-50,30,243
150,2.79,-55,29,238
125,2.07,-60,27,235
113,2.58,-61,23,234
100,2.73,-63,19,243
84.7,3.18,-63,16,216
80.6,3.26,-64,12,236
76.8,3.47,-64,12,217
70,4.71,-63,12,232
60.2,7.67,-62,5,240
50,9.49,-61,3,231
47.3,10.3,-60,2,216
45,11.5,-59,5,127
42.9,11.1,-60,2,175
40.9,11.1,-60,2,146
39,11.7,-57,6,175
33.9,12.7,-56,5,80
30,12.5,-55,3,355
25.6,11.7,-51,4,59
24.4,13,-49,5,19
22.3,13.6,-48,2,263
20,13.6,-46,5,93
17.8,12.8,-47,3,7
17,11.8,-47,5,104
15.5,10.3,-46,4,87
13.6,8.98,-45,8,139
10,7.56,-43,3,100
7.3,5.98,-41,9,260
