* This file was re-written by PREP_CSX to apply WOUDC correction data.

#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
1999-05-13,ABM,1.0,Atmosphere Watch

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,394,Broadmeadows,AUS

#INSTRUMENT
Name,Model,Number
ECC,6A,6A4369

#LOCATION
Latitude,Longitude,Height
-37.68,144.95,110

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1999-05-13,02:17:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
258,4,288,,265,0,0,Dobson,115
* Correction factor was 0.921 but not applied
* Residual Ozone was 30

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
SPCECC-VaisalaRSA11-VaisalaRS80,,0.01,25.9,constant_ib2,pump

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
996,1.69,15,6.7,244
974,2.18,12,10,261
874,2.67,5,7,246
850,2.59,4,6,255
782,2.58,0,7,280
725,2.81,-2,11,268
700,2.69,-4,11,275
622,2.28,-10,12,267
575,2.44,-12,17,247
531,2.05,-16,17,229
500,1.99,-19,19,231
490,1.98,-20,18,231
434,1.41,-28,18,227
382,1.49,-35,22,223
366,1.62,-38,23,223
300,1.49,-46,30,228
267,2.31,-49,31.5,230
233,2.51,-53,27,240
222,2.15,-54,28,253
200,3.05,-54,34,265
184,4.95,-52,33,268
168,4.83,-52,26,267
150,3.89,-54,31,269
133,2.09,-56,30,269
115,3.08,-57,28,283
105,2.75,-58,27,274
100,3.03,-58,21,275
90.8,3.31,-61,25,295
70,6.72,-59,20,299
64.9,7.76,-61,19,289
58.9,7.7,-62,19,288
56.1,8.91,-61,16,284
53.5,8.93,-61,13,295
50,10.9,-60,13,309
48.6,11.8,-60,12.3,306
46.3,12.2,-61,13,295
44.1,11.8,-60,18,303
38.2,14,-55,15,286
36.5,14.1,-55,14,289
34.8,13.7,-54,18,312
33.2,13.2,-56,20,303
30,12.7,-57,18,290
27.5,12.1,-56,16,280
22.8,13,-49,14,295
20,11.6,-48,14,284
18.2,11.8,-48,9,281
15.9,11.5,-47,19,283
15.2,12,-46,18,275
10,7.83,-47,30,267
7,5.41,-41,46,282
5.4,4.24,-40,51,270
