* This file was re-written by PREP_CSX to apply WOUDC correction data.

#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
1999-03-25,ABM,1.0,Atmosphere Watch

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,394,Broadmeadows,AUS

#INSTRUMENT
Name,Model,Number
ECC,6A,6A4393

#LOCATION
Latitude,Longitude,Height
-37.68,144.95,110

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1999-03-25,01:17:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
209,4,246,,235,0,0,Dobson,115
* Correction factor was 0.957 but not applied
* Residual Ozone was 37

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
SPCECC-VaisalaRSA11-VaisalaRS80,,0.01,25.8,constant_ib2,pump

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
1000,2.43,29,6.2,340
978,3.21,24,7,324
945,3.21,22,7,307
851,2.32,16,9,309
850,2.31,16,9,309
793,2.03,12,13,314
737,2.05,8,15,313
700,2.15,5,18,300
660,2.37,3,20,288
591,4.89,2,20,299
548,2.74,0,21,291
500,1.72,-6,23,291
453,1.69,-10,24,289
403,1.05,-16,29,277
300,0.67,-30,33,269
200,0.68,-51,29,265
150,0.6,-65,26,279
119,0.87,-72,21,293
100,1.36,-74,14,293
87.6,2.2,-73,10,334
79,2.38,-75,13,324
70,4.73,-71,10,338
61.3,8.2,-67,3,341
58.3,7.49,-66,2,78
55.5,7.52,-65,6,62
50,8.56,-64,7,34
39.5,10.6,-60,3,29
30,12.3,-56,12,57
24.6,11.7,-53,4,65
20,12.1,-50,6,71
17,11.6,-47,3,57
10,7.96,-36,5,45
7,5.59,-34,9,278
6.8,5.48,-33,7,267
