* This file was re-written by PREP_CSX to apply WOUDC correction data.

#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
1999-04-01,ABM,1.0,Atmosphere Watch

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,394,Broadmeadows,AUS

#INSTRUMENT
Name,Model,Number
ECC,6A,6A4383

#LOCATION
Latitude,Longitude,Height
-37.68,144.95,110

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1999-04-01,02:48:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
231,4,270,,262,0,0,Dobson,115
* Correction factor was 0.972 but not applied
* Residual Ozone was 39

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
SPCECC-VaisalaRSA11-VaisalaRS80,,0.01,26.5,constant_ib2,pump

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
1015,0,15,6.2,170
1000,1.23,13,6,178
992,1.84,12,6,182
923,2.02,6,8,165
850,2.27,4,3,144
827,2.67,7,3,170
700,2.6,0,5,260
637,2.23,-4,1,185
567,2.17,-11,3,221
524,1.83,-16,2,263
500,1.89,-18,5,255
464,2.54,-22,3,192
410,1.59,-27,4,183
394,2.01,-30,4,232
377,2.46,-32,3,249
300,2.74,-43,9,257
277,2.44,-47,6,228
253,2.27,-51,9,284
220,2.51,-54,15,272
200,3,-56,17,296
191,3.23,-58,23,294
150,2.82,-59,29,282
100,3.56,-62,23,274
70,5.37,-62,14,271
62.9,6.73,-61,11,259
60,8.71,-61,8,276
57.1,10,-62,10,276
54.4,8.64,-60,9,258
51.9,9.11,-58,4,263
50,9.91,-58,4,315
49.5,10.1,-58,5,320
45,10.8,-57,4,297
40.9,10.5,-56,5,355
32.3,12.7,-54,4,265
30,12.3,-54,5,302
24.4,11.8,-53,4,238
23.3,11.2,-54,5,269
20,11.9,-50,2,326
15.4,10.9,-47,7,244
12.3,8.73,-43,8,271
10,7.17,-38,5,228
7.6,5.63,-36,8,280
