
#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
1999-08-12,ABM,1.0,Ozone Monitoring

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,394,Broadmeadows,AUS

#INSTRUMENT
Name,Model,Number
ECC,6A,6A4364

#LOCATION
Latitude,Longitude,Height
-37.68,144.95,110

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1999-08-12,02:23:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
317.3,4,350.4,-0.930,326,0,0,Dobson

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
SPCECC-VaisalaRSA11-VaisalaRS80,,0.006,25.3,constant_ib2,pump

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
1001,1.64,12,7.2,330
1000,1.66,11,7,331
910,2.32,5,16,312
850,2.94,4,21,312
815,3.03,2,19,306
728,2.99,-5,21,304
700,2.9,-7,25,297
576,2.36,-17,32,302
500,2.17,-25,32,309
469,2.39,-28,34,304
396,2.24,-37,41,300
332,2.05,-44,47,299
300,3.07,-47,52,298
277,3.72,-49,55,297
252,4.48,-51,56,291
230,6.05,-50,59,290
210,4.81,-49,63,291
200,3.29,-49,63,289
192,2.75,-50,62,289
183,2.89,-50,60,289
167,5.5,-52,49,287
159,6.51,-52,45,290
150,6.8,-53,46,285
145,7,-53,42,290
132,4.87,-55,39,287
126,5.13,-55,38,288
115,9.3,-56,34,286
110,9.63,-56,27,293
104,7.54,-57,26,278
100,5.96,-57,25,293
99.7,5.85,-57,25,292
90.7,7.42,-57,24,289
86.4,8.37,-58,25,304
82.4,10.1,-57,28,287
75,11.1,-54,20,278
70,10.7,-55,17,269
65.1,10.6,-58,18,257
62.1,11.3,-58,19,287
59.2,12.4,-57,19,275
56.5,14.7,-54,14,249
50,14.2,-57,11,274
49.1,14.1,-58,11,287
46.8,14.3,-58,13,6
44.6,13.9,-58,16,353
42.5,16.1,-56,20,307
38.7,16.8,-55,22,263
36.9,16.9,-54,30,251
33.7,16.1,-53,22,283
30,14.8,-54,28,242
26.6,13.9,-55,21,263
24.2,12.4,-54,24,274
23.1,12.2,-53,25,287
22.1,12.9,-54,27,288
21.1,12.9,-55,26,285
20,12.4,-56,31,290
19.2,12.7,-56,31,290
18.3,12.3,-56,36,265
10,7.98,-51,44,276
8.3,6.5,-46,-9,-9
7,5.83,-34,-9,-9
6.7,5.58,-32,-9,-9
5.9,4.88,-35,-9,-9
