
#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
1999-07-02,ABM,1.0,Ozone Monitoring

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,394,Broadmeadows,AUS

#INSTRUMENT
Name,Model,Number
ECC,6A,6A1971

#LOCATION
Latitude,Longitude,Height
-37.68,144.95,110

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1999-07-02,02:33:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
306.3,4,345.6,-0.911,315,0,0,Dobson,115
* Reused ozonesonde

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
SPCECC-VaisalaRSA11-VaisalaRS80,,0.015,25.5,constant_ib2,pump

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
1017,1.42,13,6.7,221
1000,1.66,10,9,223
958,2.18,6,8.6,230
850,2.79,-1,11,200
700,2.67,-5,17,186
541,2.16,-15,23,192
500,2.21,-19,25,193
479,1.86,-22,26,192
372,1.45,-38,29,201
341,1.5,-42,30,207
300,1.21,-49,32,204
271,1.04,-55,34,202
247,0.96,-60,36,207
224,1.04,-63,34,204
200,2.63,-64,31,220
176,5.63,-59,27,219
160,6.66,-58,23,215
150,6.66,-58,25,225
132,5.01,-57,19,241
114,6.37,-58,22,249
104,7.73,-59,19,261
100,8.55,-59,23,256
94.5,7.85,-59,24.3,249
90.1,7.78,-58,23,244
85.9,9.26,-58,20,239
81.9,9.62,-58,20,238
74.4,8.57,-58,23,249
71,9.41,-58,25,259
70,9.33,-57,25,257
67.7,9.14,-57,25,246
61.6,10.8,-56,24,256
56.1,13.1,-53,16,258
50,14.7,-54,14,280
48.8,14.4,-54,15,270
42.3,14.3,-55,20,280
38.6,15.6,-55,19,278
36.8,14.4,-55,23,285
35.1,14.3,-55,26,277
33.5,14.8,-55,27,268
30,15.5,-51,27,264
27.8,16,-50,29,276
26.6,15.7,-48,29,288
23.2,15.7,-48,28,287
21.2,14.7,-48,28,282
20,13.6,-46,30,277
17.7,12.2,-47,28,279
16.9,11.8,-48,30.3,282
16.1,12.1,-48,30,284
12.3,9.37,-49,40,280
10,7.84,-46,49,281
8.5,6.78,-46,49,273
7,6.66,-40,53,291
6,5.67,-40
