
#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
1999-11-18,ABM,1.0,Ozone Monitoring

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,394,Broadmeadows,AUS

#INSTRUMENT
Name,Model,Number
ECC,6A,6A7283

#LOCATION
Latitude,Longitude,Height
-37.68,144.95,110

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1999-11-18,01:06:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
312,4,365,-0.927,338,0,0,Dobson,115

#AUXILLARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
SPCECC-VaisalaRSA11-VaisalaRS80,,-0.05,27.3,constant_ib2,pump

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
1006,2.46,18,2.1,315
1000,2.49,18,2,318
916,2.49,10,3,342
850,2.15,5,4,25
821,2.4,3,3,59
791,2.31,2,6,70
762,2.28,0,7,94
734,2.53,0,6,95
700,2.08,-1,3,92
631,1.77,-7,5,140
607,2.23,-9,7,158
584,1.87,-10,7,161
562,2.64,-11,5,167
500,1.84,-18,4,121
460,1.17,-23,3,125
406,1.87,-30,4,195
300,1.53,-47,6,224
273,1.66,-52,4,202
237,3.01,-55,4,230
226,2.84,-56,6,256
200,4.98,-56,10,238
196,5.23,-55,10,232
179,5.71,-54,12,240
163,5.44,-55,12,244
155,5.65,-55,11,237
150,5.58,-54,10,240
129,3.85,-56,8,237
123,4.92,-56,7,240
117,4.84,-57,8,247
102,5.64,-58,7,206
100,6.32,-58,7,198
92.4,9.47,-56,3,199
88.1,9.81,-55,2,280
80.2,11.8,-54,5,208
73.1,13.2,-54,6,107
70,12.3,-54,5,120
63.5,13.6,-54,6,84
60.6,13.7,-53,7,60
57.8,13.7,-53,4,92
50,15.2,-51,8,79
45.9,15.8,-51,12,79
41.8,15.4,-51,13,79
38.1,15.5,-52,13,83
36.4,16,-52,15,83
33.2,15.9,-51,15,95
30,16,-50,17,83
22,13.8,-47,16,97
20,13.6,-47,21,89
16.8,12.6,-46,20,90
13.4,11,-45,23,94
12.2,11.2,-42,20,83
11.2,10.2,-41,20,76
10,9.91,-41,15,93
9.8,9.86,-41,16,98
8.6,7.99,-40,24,94
8.2,7.84,-39,24,92
7.9,7.64,-38,22,88
