* This file was re-written by PREP_CSX to apply WOUDC correction data.

#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
1999-06-03,ABM,1.0,Atmosphere Watch

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,394,Broadmeadows,AUS

#INSTRUMENT
Name,Model,Number
ECC,6A,6A4371

#LOCATION
Latitude,Longitude,Height
-37.68,144.95,110

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1999-06-03,02:40:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
261,4,307,,298,0,0,Dobson,115
* Correction factor was 0.969 but not applied
* Residual Ozone was 46

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
SPCECC-VaisalaRSA11-VaisalaRS80,,0.01,25.1,constant_ib2,pump

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
1014,1.57,13,.5,131
1000,1.7,11,1,159
921,2.01,5,2,309
850,2.93,9,5,357
700,2.32,-2,2,11
611,2.54,-8,3,75
500,1.92,-19,1,138
426,1.45,-30,8,196
300,1.29,-49,18,207
236,1.06,-61,17,224
214,1.8,-62,19,228
200,3.06,-61,19,231
150,3.32,-58,23,248
133,4.97,-58,21,255
115,3.45,-59,24,256
100,6.53,-60,24,260
95,7.69,-60,23,263
90.6,6.86,-60,24,261
86.3,8.75,-59,23,263
78.5,12.2,-58,22,254
71.3,10.6,-59,15.5,267
70,10.7,-59,16,269
68,10.8,-59,18,266
64.8,9.76,-59,17,275
58.9,13.6,-58,19,276
53.6,11.9,-57,16,261
50,11.3,-57,12,261
46.5,11,-56,11,253
38.5,13.6,-54,9,300
30,14.6,-53,10,294
24.2,14.2,-51,14,277
23.1,14.9,-49,14,264
21.1,12.5,-47,12,253
20,12.5,-47,10,257
18.4,13.7,-48,11,247
17.6,12.4,-48,7,266
16.1,10.9,-47,6,293
14.7,12.5,-46,5,279
12.3,8.28,-42,5,279
11.7,8.94,-40,7,264
10,7.82,-40,11,240
9.4,6.63,-41,12,242
