* This file was re-written by PREP_CSX to apply WOUDC correction data.

#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
1999-06-10,ABM,1.0,Atmosphere Watch

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,394,Broadmeadows,AUS

#INSTRUMENT
Name,Model,Number
ECC,6A,6A4386

#LOCATION
Latitude,Longitude,Height
-37.68,144.95,110

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1999-06-10,02:21:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
288,4,313,,296,0,6,Dobson,115
* Correction factor was 0.945 but not applied
* Residual Ozone was 25

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
SPCECC-VaisalaRSA11-VaisalaRS80,,0.01,26.4,constant_ib2,pump

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
1003,2.12,13,3.1,232
1000,2.15,12,4,231
850,2.97,1,9,230
700,2.77,-9,5,258
622,2.6,-17,8,251
529,3.45,-22,8,267
500,2.78,-25,8,326
448,2.11,-30,6,329
377,1.94,-39,10,325
300,2.82,-49,7,315
275,3.22,-51,9,329
263,3.14,-53,13,327
251,3.11,-54,15,319
200,4.86,-51,18,283
181,5.11,-52,17,302
165,3.58,-52,22,291
150,5.28,-52,22,285
131,3.63,-53,20,286
119,5.43,-54,17,283
109,3.68,-56,19,302
100,3.46,-58,24,287
94.2,3.98,-58,21,294
89.9,6.89,-56,18,289
85.7,7.45,-56,19,296
81.7,7.05,-58,21,290
70,8.19,-58,20,262
67.5,8.82,-57,16,268
64.4,9.76,-57,16,273
61.4,10.1,-58,16,287
55.8,10.3,-58,16,287
50,12.3,-58,13,298
44,14,-56,13,285
40.1,12.7,-55,19,290
36.5,14,-51,13,300
33.3,13.7,-52,18,310
30,13.8,-52,18,289
27.6,14.8,-52,21,271
24.1,14.3,-51,25,285
21.9,14.3,-52,22,285
20,13.7,-51,22,295
15.8,12,-54,29,292
13.1,8.14,-54,33,284
12.5,7.88,-53,32,287
11.4,8.19,-53,35,272
10,7.85,-51,43,270
8.7,5.47,-49,46,265
7,4.45,-43,42,266
5.1,3.68,-37,46,279
