
#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2003-10-08,ABM,1.0,Atmosphere Watch Section

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,450,Davis,ATA

#INSTRUMENT
Name,Model,Number
ECC,6A,6A14224

#LOCATION
Latitude,Longitude,Height
-68.58,77.97,14

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,2003-10-08,23:40:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
76.4,4,138.2,1.000
* no reference total ozone

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
SPCECC-VaisalaRSA11-VaisalaRS80(GPS),,0.011,27.63,const_ib2,pump

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
973,3.1,-20,6.2,207
850,2.2,-18,4,158
700,2,-26,6,148
676,2.1,-27,4,179
596,1.8,-35,2,183
570,1.9,-37,4,151
500,1.8,-42,3,88
437,1.6,-48,6,36
418,1.7,-50,6,27
399,1.8,-51,10,15
381,1.7,-52,15,358
363,1.4,-54,17,355
347,1.2,-56,19,360
300,1.2,-62,22,8
286,1.3,-64,21.6,4
259,2.8,-66,16,3
223,3.6,-70,14,352
200,4.4,-71,12,347
182,4.9,-71,10,325
173,4.8,-71,9.5,340
165,4.6,-72,12,333
156,4.3,-72,9,333
150,3.6,-72,11,327
141,2.5,-73,11,337
134,2,-73,12,322
121,1,-75,12,317
115,.4,-75,13,308
109,.3,-75,15,316
104,.3,-75,14,313
100,.4,-75,15,319
88.7,.4,-75,16,313
80,.3,-74,17,321
70,.6,-73,21,312
61.9,1,-72,25,310
58.9,.9,-71,23,306
50,1.1,-69,27,310
45.8,1.7,-68,31,310
41.4,2.2,-66,35,307
39.4,2.7,-65,36,308
37.5,2.9,-64,37,308
35.8,3.6,-63,38.2,308
34.1,5.1,-60,39,304
32.5,6.3,-59,40,303
30,7.6,-57,41,305
29.5,7.8,-57,42,305
28.2,8.2,-56,42,304
26.9,8.6,-54,41,304
25.6,8.7,-51,37,306
24.5,8.6,-50,35,308
23.4,8.6,-49,39,315
