
#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2003-08-21,ABM,1.0,Atmosphere Watch Section

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,450,Davis,ATA

#INSTRUMENT
Name,Model,Number
ECC,6A,6A14205

#LOCATION
Latitude,Longitude,Height
-68.58,77.97,14

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,2003-08-21,23:25:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
179.3,4,211.9,1.000
* no reference dobson reading

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
SPCECC-VaisalaRSA11-VaisalaRS80(GPS),,0.026,26.53,const_ib2,pump

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
969,2.8,-23,4.6,113
932,3,-23,11,37
850,2.8,-28,4,34
700,2.4,-27,2,244
540,1.9,-36,6,266
500,2,-39,4,271
433,1.5,-46,4,282
344,1.3,-57,4,22
300,1.3,-63,5,123
270,1.1,-68,3,349
244,2.1,-70,3,258
210,4,-72,7,256
200,4.2,-72,7,258
171,5.3,-74,8,260
150,6.2,-75,12,261
146,6.5,-76,13,263
132,6.1,-77,12,267
125,6.8,-77,14,260
107,9.2,-78,20,280
100,10.7,-78,18,272
96.3,11,-79,17,275
86.6,10.1,-79,20,273
77.9,11.6,-80,23,275
73.9,11.6,-81,21,269
70,11.4,-81,23,277
59.7,11.3,-82,27,271
56.5,10.3,-83,29,272
50.8,8.7,-82,28,278
50,8.6,-82,28,280
48.1,8.4,-81,29,274
43.3,7.5,-81,28,270
41,7.3,-82,29,274
36.9,6.6,-82,30,277
34.9,6.2,-82,29,279
33.1,6.3,-82,28,272
30,5.7,-82,37,271
25.4,5,-80,42,278
24,4.3,-80,39.3,278
21.6,4.3,-80,41,282
20,4.7,-80,43,269
17.5,4.5,-77,45,271
16.6,4.6,-76,46,269
15,4.4,-74,42,274
12.8,4,-73,49,278
