
#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2003-03-19,ABM,1.0,Atmosphere Watch Section

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,450,Davis,ATA

#INSTRUMENT
Name,Model,Number
ECC,6A,6A14221

#LOCATION
Latitude,Longitude,Height
-68.58,77.97,14

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,2003-03-19,23:31:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
292.1,4,315.4,1.000
* no reference total ozone reading

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
SPCECC-VaisalaRSA11-VaisalaRS80(GPS),,0.015,26.52,const_ib2,pump

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
973,2.5,-6,12.4,70
937,2.6,-9,20,59
850,2.3,-15,17,41
700,1.7,-21,3,92
627,1.6,-25,6,33
577,1.6,-29,4,24
500,1.6,-35,3,351
466,2,-36,7,293
427,1.4,-39,10,288
391,1.3,-44,11,299
357,1.2,-49,11,302
326,1.1,-54,12,306
311,1.5,-55,11,312
300,2.6,-54,14,311
283,4,-52,10,311
258,5.8,-47,9,344
247,6,-46,11,345
236,5.7,-45,9,329
226,5.5,-46,9,324
216,5.9,-44,9,321
200,4.5,-44,7,324
158,6.9,-44,12,340
150,6.2,-44,6,345
144,5.6,-44,11,339
138,7.2,-43,11,330
126,7.6,-44,14,312
121,8.6,-44,13,301
110,8.2,-45,12,308
105,8.7,-46,10,289
100,9.3,-46,10,325
92,9.7,-46,11,301
84.1,11.3,-46,13,316
76.8,11.4,-46,12.5,315
73.5,10.6,-46,14,310
70,12,-45,15,314
67.1,12.8,-45,15,303
61.4,13.6,-46,12,308
56.1,13.3,-46,11,307
50,13.2,-47,12,309
44.7,13.6,-47,19,301
42.7,13.7,-47,18,312
40.8,13.4,-47,22,303
37.3,13.9,-46,18,300
35.7,13.4,-46,18,309
34.1,10.2,-47,23,302
32.6,8.4,-47,22,287
31.1,8.1,-47,19,289
30,8.6,-48,18,292
28.4,9.5,-48,17,299
27.2,12.4,-47,21,301
26,13.6,-46,18,308
23.7,12.5,-46,20,314
20,11.7,-47,23,303
18.9,11.5,-46,26,295
17.3,10.4,-47,29,297
16.5,10,-47,26,294
15.8,9.6,-47,28,290
15.1,9.1,-47,29,288
12,7.5,-47,28,289
10,6.4,-47,28,292
7,4.3,-44,29,288
5.6,3.3,-47,31,293
