
#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2003-08-06,ABM,1.0,Atmosphere Watch Section

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,450,Davis,ATA

#INSTRUMENT
Name,Model,Number
ECC,6A,6A14210

#LOCATION
Latitude,Longitude,Height
-68.58,77.97,14

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,2003-08-06,23:21:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
230.6,4,268.6,1
* no reference total ozone reading

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
SPCECC-VaisalaRSA11-VaisalaRS80(GPS),,0.025,27.35,const_ib2,pump

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
982,2.4,-18,5.7,79
945,3.3,-18,10,25
850,3.1,-22,2,202
700,2.5,-24,5,325
500,2,-39,16,307
465,2.2,-40,13,320
388,1.7,-49,14,326
371,1.8,-51,14,321
354,1.7,-53,16,325
322,1.5,-58,16,323
300,1.5,-61,13,319
293,1.5,-62,13,317
266,1.9,-66,13,318
253,1.7,-68,15,315
240,1.6,-70,16,310
228,1.8,-72,16,309
200,4,-75,17,305
176,5.3,-76,16,306
150,6.8,-77,18,281
143,7.5,-78,17,288
122,10,-80,17,285
116,10.8,-80,18,282
110,11.8,-80,20,277
104,12.1,-81,19,274
100,11.9,-82,20,274
88.7,15.2,-83,22,270
84,15.7,-84,24,278
79.6,14.7,-84,23,280
75.4,15,-84,24,277
71.4,14.9,-85,24,276
70,14.4,-85,24,276
67.6,13.6,-85,26,271
60.6,14.3,-86,28,268
50,13.6,-86,30,267
46.1,12.9,-86,30,277
39.1,10.4,-87,29,267
35,9.9,-87,33,263
33.2,9.7,-86,34,268
30,8.4,-88,38,271
28.1,7.8,-88,43,270
26.6,7.7,-89,40,268
21.3,6.1,-87,43,267
20,6,-85,47,269
19.1,5.7,-84,48,270
18.1,5.7,-83,46,264
16.2,5.7,-84,40,269
14.6,4.8,-83,42,263
13.8,4.5,-82,44,268
