
#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2003-09-25,ABM,1.0,Atmosphere Watch Section

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,450,Davis,ATA

#INSTRUMENT
Name,Model,Number
ECC,6A,6A14211

#LOCATION
Latitude,Longitude,Height
-68.58,77.97,14

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,2003-09-25,23:16:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
54.5,4,,1.000
* no reference total ozone reading
* premature burst 48.9 hPa

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
SPCECC-VaisalaRSA11-VaisalaRS80(GPS),,0.022,27.55,const_ib2,pump

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
990,2.6,-11,6.2,110
954,3.3,-17,8,49
916,3.2,-19,9,38
850,3,-21,3,125
779,2.8,-19,1,76
700,2.2,-22,2,281
635,2,-28,2,10
584,1.9,-32,5,20
500,1.6,-41,5,359
428,1.4,-50,7,99
355,1.2,-61,9,348
322,1.4,-64,11.2,322
300,2,-65,14,301
264,3.3,-66,12,292
240,4.4,-67,14,274
217,4.7,-69,16,280
206,4.4,-70,15.7,280
200,4.7,-70,18,282
196,4.9,-70,16,282
186,5.5,-70,16,280
177,5.5,-70,17,282
160,5.3,-72,17,281
150,5.1,-73,18,278
137,4.3,-74,17,287
124,2.7,-75,23,287
112,1.3,-75,22,288
106,1.1,-74,23,288
100,.6,-75,25,280
90.7,.5,-76,26,289
77.7,.4,-75,25,288
73.7,.8,-75,26.1,293
70,.7,-76,31,288
60,.8,-74,40,295
56.9,1.2,-73,40,293
54.1,1,-72,41,293
50,.8,-71,44,293
48.9,.7,-71,45,292
