
#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2003-08-13,ABM,1.0,Atmosphere Watch Section

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,450,Davis,ATA

#INSTRUMENT
Name,Model,Number
ECC,6A,6A14206

#LOCATION
Latitude,Longitude,Height
-68.58,77.97,14

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,2003-08-13,23:16:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
204.0,4,255.1,1
* no reference total ozone

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
SPCECC-VaisalaRSA11-VaisalaRS80(GPS),,0.017,26.98,const_ib2,pump

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
992,0,-22,5.1,130
954,3,-22,2,242
879,2.9,-25,3,170
850,2.8,-26,2,87
700,2.4,-27,9,176
604,2,-36,10.9,189
500,2,-43,20,202
386,1.8,-52,25,215
352,1.8,-56,31,211
300,2.1,-60,32,212
291,2.2,-61,33,214
264,3.6,-64,37,214
251,3.3,-65,36,216
239,3.2,-66,35,214
216,4.7,-69,37,220
206,4.9,-70,33,219
200,4.7,-71,33,218
186,4.8,-73,31,221
168,6.5,-74,31,224
159,6.3,-75,30,225
150,6.6,-77,30,222
143,7.2,-77,28,221
136,7.6,-77,28,225
129,7.7,-78,31,227
116,10.6,-80,30,232
110,9.9,-80,31,234
105,10.3,-80,31,235
100,12.1,-80,34,231
94,13.6,-80,34,240
89.1,14.1,-81,34,244
84.5,13.5,-82,35,237
80.1,13.6,-82,34,242
71.9,11.9,-83,33,234
70,11.1,-83,32,231
64.5,9.9,-85,35,235
57.9,11.4,-86,39,239
54.8,11.6,-86,38,242
51.9,11.9,-86,41,241
50,11.7,-86,41,242
39.5,10,-86,40,247
35.4,8.1,-87,40,241
33.5,7.6,-88,43,242
31.7,7.6,-87,40,240
30,7.5,-86,44,244
26.9,6.4,-86,44,252
25.4,5.3,-86,45,251
24.1,5.1,-86,41,251
22.8,5,-87,43,252
21.6,5.2,-86,46,249
20,5.2,-85,41,251
17.3,6,-86,43,254
16.4,5.9,-85,45,251
