
#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2003-10-01,ABM,1.0,Atmosphere Watch Section

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,450,Davis,ATA

#INSTRUMENT
Name,Model,Number
ECC,6A,6A14222

#LOCATION
Latitude,Longitude,Height
-68.58,77.97,14

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,2003-10-01,23:16:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
94.8,4,134.5,1.000
* no reference total ozone reading

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
SPCECC-VaisalaRSA11-VaisalaRS80(GPS),,0.014,26.75,const_ib2,pump

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
987,1.6,2,.5,124
951,3,-14,2,331
850,2.8,-22,8,47
776,2.5,-25,4,54
700,2.2,-27,1,73
579,1.8,-36,3,67
500,1.7,-45,4,105
422,1.6,-53,9,61
334,2.1,-60,10,53
318,2,-62,8,65
300,2.2,-64,10,75
288,2.4,-64,10,60
274,1.9,-66,9,73
261,1.8,-68,8,68
236,2.5,-70,8,68
200,4.3,-72,7,80
183,5.2,-74,7,43
174,5.2,-74,6,51
157,5,-75,4,67
150,4.6,-75,4,46
128,2.4,-77,2,283
115,1,-77,4,341
103,.2,-78,4,347
100,.2,-78,5,307
75.5,.1,-78,10.4,321
70,.4,-78,9,306
61.2,.3,-78,12,308
58.1,.3,-78,9,286
55.1,.4,-77,12,291
50,.2,-75,12,288
47.2,.2,-75,17,288
44.8,.8,-75,17,300
42.5,2,-74,20,297
40.4,2.2,-73,16,303
38.4,1.7,-73,18,296
36.5,1.5,-73,16.5,301
34.6,1.8,-72,20,310
32.9,2.6,-71,18,310
31.3,3.9,-70,21,308
30,4.4,-68,23,301
28.3,5.2,-66,25,285
27,6.3,-63,26,292
24.5,7.3,-60,31,297
23.3,7.4,-58,31,297
20,7,-54,36,290
19.3,6.9,-53,34,294
17.6,6.3,-51,38,305
16.8,6.3,-51,41,302
16.1,6.4,-50,40,293
15.4,6.2,-48,39,283
14.7,5.7,-47,40,288
13.4,5.6,-45,41,295
