# ------------------------------------------------------------
#
# Flight name: V1310
# Station: Davis
# Launch Date: 15 July 2010
# Launch Time: 11:16:03
# 
# This file created: Fri Jul 16 11:44:40 2010
# 
# 
# ------------------------------------------------------------
# DATA COLUMNS
# Time (s)
# Height (m)
# Atmospheric Pressure (hPa)
# Atmospheric Temperature (°C)
# Relative Humidity (%)
# Box Temperature (°C)
# Ozone Partial Pressure (mPa)
# Ozone Mixing Ratio (ppmV)
# Accumulated Ozone to this Height (Dobson Units)
# Remaining Ozone above this Height (Dobson Units)
# 
# ------------------------------------------------------------
# 
# Integrated Ozone = 263.5 DU
# Extrapolated Ozone =  31.1 DU
# 
# Total Ozone = 294.6 DU
# 
# 
# ------------------------------------------------------------
0 , 18 , 975.73 , -20.7 , 43 , 34.73 , 2.891 , 0.030 , 0.00 , 294.59
10 , 58 , 970.46 , -19.4 , 40 , 34.73 , 3.026 , 0.031 , 0.13 , 294.47
20 , 106 , 964.12 , -19.3 , 39 , 34.71 , 3.028 , 0.031 , 0.28 , 294.31
30 , 159 , 957.27 , -19.1 , 39 , 34.69 , 3.070 , 0.032 , 0.45 , 294.14
40 , 209 , 950.86 , -19.4 , 40 , 34.68 , 3.090 , 0.033 , 0.62 , 293.98
50 , 258 , 944.66 , -19.7 , 43 , 34.66 , 3.089 , 0.033 , 0.78 , 293.82
60 , 307 , 938.42 , -19.6 , 43 , 34.63 , 3.093 , 0.033 , 0.94 , 293.65
70 , 359 , 931.90 , -19.7 , 43 , 34.61 , 3.111 , 0.033 , 1.11 , 293.48
80 , 409 , 925.64 , -20.1 , 45 , 34.58 , 3.097 , 0.033 , 1.27 , 293.32
90 , 462 , 918.99 , -20.5 , 47 , 34.56 , 3.081 , 0.034 , 1.45 , 293.14
100 , 513 , 912.69 , -20.9 , 48 , 34.52 , 3.061 , 0.034 , 1.62 , 292.98
110 , 567 , 906.00 , -21.4 , 49 , 34.49 , 3.041 , 0.034 , 1.79 , 292.80
120 , 622 , 899.28 , -21.9 , 50 , 34.44 , 3.024 , 0.034 , 1.97 , 292.62
130 , 673 , 893.02 , -22.2 , 51 , 34.40 , 3.007 , 0.034 , 2.14 , 292.45
140 , 727 , 886.51 , -22.2 , 54 , 34.35 , 2.994 , 0.034 , 2.31 , 292.28
150 , 777 , 880.52 , -22.5 , 57 , 34.32 , 2.981 , 0.034 , 2.47 , 292.12
160 , 836 , 873.47 , -23.0 , 61 , 34.28 , 2.957 , 0.034 , 2.66 , 291.93
169 , 887 , 867.40 , -23.4 , 61 , 34.23 , 2.951 , 0.034 , 2.82 , 291.77
179 , 935 , 861.65 , -23.7 , 57 , 34.18 , 2.930 , 0.034 , 2.98 , 291.62
189 , 986 , 855.71 , -23.5 , 51 , 34.14 , 2.914 , 0.034 , 3.14 , 291.46
199 , 1036 , 849.89 , -23.5 , 54 , 34.10 , 2.878 , 0.034 , 3.29 , 291.30
209 , 1087 , 843.94 , -23.2 , 55 , 34.03 , 2.873 , 0.034 , 3.45 , 291.14
219 , 1145 , 837.32 , -23.5 , 54 , 33.95 , 2.875 , 0.034 , 3.63 , 290.96
229 , 1208 , 830.13 , -23.6 , 52 , 33.89 , 2.851 , 0.034 , 3.83 , 290.77
239 , 1264 , 823.78 , -23.7 , 53 , 33.81 , 2.831 , 0.034 , 4.00 , 290.60
249 , 1321 , 817.43 , -23.6 , 51 , 33.75 , 2.819 , 0.034 , 4.17 , 290.42
259 , 1378 , 811.07 , -23.5 , 50 , 33.70 , 2.801 , 0.035 , 4.34 , 290.25
269 , 1437 , 804.53 , -23.7 , 51 , 33.64 , 2.789 , 0.035 , 4.52 , 290.07
279 , 1496 , 798.06 , -24.1 , 52 , 33.57 , 2.784 , 0.035 , 4.70 , 289.89
289 , 1555 , 791.57 , -24.5 , 52 , 33.52 , 2.733 , 0.035 , 4.88 , 289.72
299 , 1611 , 785.54 , -25.0 , 51 , 33.47 , 2.712 , 0.035 , 5.04 , 289.55
