# ------------------------------------------------------------
#
# Flight name: V1610
# Station: Davis
# Launch Date: 05 August 2010
# Launch Time: 11:19:39
# 
# This file created: Fri Aug 06 17:38:04 2010
# 
# 
# ------------------------------------------------------------
# DATA COLUMNS
# Time (s)
# Height (m)
# Atmospheric Pressure (hPa)
# Atmospheric Temperature (°C)
# Relative Humidity (%)
# Box Temperature (°C)
# Ozone Partial Pressure (mPa)
# Ozone Mixing Ratio (ppmV)
# Accumulated Ozone to this Height (Dobson Units)
# Remaining Ozone above this Height (Dobson Units)
# 
# ------------------------------------------------------------
# 
# Integrated Ozone =  54.7 DU
# Extrapolated Ozone =  82.1 DU
# 
# Total Ozone = 136.8 DU
# 
# 
# ------------------------------------------------------------
0 , 18 , 973.46 , -15.2 , 64 , 38.38 , 2.904 , 0.030 , 0.00 , 136.83
10 , 63 , 967.56 , -15.8 , 75 , 38.27 , 3.056 , 0.032 , 0.14 , 136.69
20 , 117 , 960.64 , -16.2 , 78 , 38.10 , 3.186 , 0.033 , 0.32 , 136.51
30 , 166 , 954.44 , -16.5 , 75 , 38.11 , 3.216 , 0.034 , 0.48 , 136.35
40 , 212 , 948.57 , -16.9 , 75 , 38.00 , 3.306 , 0.035 , 0.64 , 136.19
50 , 265 , 941.92 , -17.4 , 77 , 37.89 , 3.347 , 0.036 , 0.83 , 136.01
60 , 313 , 935.91 , -17.9 , 78 , 37.88 , 3.322 , 0.035 , 1.00 , 135.84
69 , 362 , 929.85 , -18.4 , 80 , 37.74 , 3.263 , 0.035 , 1.16 , 135.67
79 , 410 , 923.87 , -18.7 , 79 , 37.61 , 3.249 , 0.035 , 1.33 , 135.50
89 , 461 , 917.47 , -19.1 , 78 , 37.58 , 3.245 , 0.035 , 1.51 , 135.33
99 , 513 , 911.10 , -19.5 , 79 , 37.51 , 3.196 , 0.035 , 1.69 , 135.15
109 , 564 , 904.92 , -19.9 , 78 , 37.44 , 3.144 , 0.035 , 1.86 , 134.98
119 , 612 , 899.07 , -20.3 , 76 , 37.37 , 3.102 , 0.034 , 2.02 , 134.82
129 , 664 , 892.81 , -20.7 , 78 , 37.30 , 3.113 , 0.035 , 2.19 , 134.65
139 , 720 , 886.05 , -21.2 , 78 , 37.21 , 3.118 , 0.035 , 2.37 , 134.46
149 , 774 , 879.54 , -21.6 , 76 , 37.21 , 3.100 , 0.035 , 2.55 , 134.28
159 , 830 , 872.83 , -22.1 , 77 , 37.15 , 3.105 , 0.036 , 2.74 , 134.09
169 , 889 , 865.94 , -22.6 , 78 , 37.04 , 3.053 , 0.035 , 2.93 , 133.90
179 , 944 , 859.39 , -23.2 , 79 , 36.99 , 3.000 , 0.035 , 3.12 , 133.72
189 , 996 , 853.34 , -23.5 , 79 , 36.87 , 3.011 , 0.035 , 3.28 , 133.55
199 , 1049 , 847.18 , -24.0 , 79 , 36.80 , 3.024 , 0.036 , 3.46 , 133.38
209 , 1106 , 840.51 , -24.4 , 79 , 36.75 , 3.037 , 0.036 , 3.65 , 133.19
219 , 1162 , 834.15 , -24.8 , 79 , 36.68 , 3.033 , 0.036 , 3.83 , 133.01
229 , 1219 , 827.59 , -25.3 , 80 , 36.61 , 3.057 , 0.037 , 4.02 , 132.82
239 , 1276 , 821.11 , -25.7 , 80 , 36.50 , 3.054 , 0.037 , 4.21 , 132.63
249 , 1332 , 814.76 , -26.2 , 78 , 36.44 , 3.025 , 0.037 , 4.39 , 132.44
259 , 1384 , 808.95 , -26.7 , 78 , 36.41 , 3.006 , 0.037 , 4.56 , 132.27
269 , 1445 , 802.16 , -27.1 , 78 , 36.32 , 2.982 , 0.037 , 4.76 , 132.07
279 , 1500 , 796.06 , -27.6 , 77 , 36.27 , 2.952 , 0.037 , 4.94 , 131.89
289 , 1554 , 790.09 , -27.7 , 77 , 36.16 , 2.972 , 0.038 , 5.12 , 131.72
299 , 1613 , 783.56 , -27.5 , 78 , 36.02 , 2.945 , 0.038 , 5.31 , 131.52
308 , 1668 , 777.66 , -27.4 , 78 , 35.99 , 2.884 , 0.037 , 5.48 , 131.35
318 , 1718 , 772.22 , -27.4 , 78 , 35.93 , 2.893 , 0.037 , 5.64 , 131.19
328 , 1771 , 766.55 , -27.2 , 78 , 35.90 , 2.897 , 0.038 , 5.81 , 131.02
338 , 1833 , 760.02 , -26.8 , 79 , 35.83 , 2.909 , 0.038 , 6.01 , 130.83
348 , 1896 , 753.40 , -26.7 , 78 , 35.69 , 2.857 , 0.038 , 6.21 , 130.63
358 , 1955 , 747.25 , -27.0 , 76 , 35.62 , 2.826 , 0.038 , 6.39 , 130.44
368 , 2015 , 741.04 , -26.8 , 77 , 35.57 , 2.781 , 0.038 , 6.58 , 130.26
378 , 2073 , 735.13 , -27.0 , 77 , 35.49 , 2.740 , 0.037 , 6.75 , 130.08
388 , 2129 , 729.46 , -27.0 , 77 , 35.42 , 2.710 , 0.037 , 6.92 , 129.92
398 , 2191 , 723.17 , -27.1 , 77 , 35.33 , 2.661 , 0.037 , 7.10 , 129.73
