# ------------------------------------------------------------
#
# Flight name: V2308
# Station: Davis
# Launch Date: 26 September 2008
# Launch Time: 23:34:29
# 
# This file created: Mon Sep 29 11:20:31 2008
# 
# 
# ------------------------------------------------------------
# DATA COLUMNS
# Time (s)
# Height (m)
# Atmospheric Pressure (hPa)
# Atmospheric Temperature (°C)
# Relative Humidity (%)
# Box Temperature (°C)
# Ozone Partial Pressure (mPa)
# Ozone Mixing Ratio (ppmV)
# Accumulated Ozone to this Height (Dobson Units)
# Remaining Ozone above this Height (Dobson Units)
# 
# ------------------------------------------------------------
# 
# Integrated Ozone = 132.7 DU
# Extrapolated Ozone =  49.0 DU
# 
# Total Ozone = 181.6 DU
# 
# 
# ------------------------------------------------------------
0 , 18 , 972.87 , -24.3 , 42 , 36.01 , 2.984 , 0.031 , 0.00 , 181.63
10 , 62 , 966.97 , -24.5 , 39 , 36.02 , 2.980 , 0.031 , 0.14 , 181.49
19 , 107 , 960.95 , -24.8 , 37 , 35.97 , 2.886 , 0.030 , 0.29 , 181.34
28 , 149 , 955.49 , -25.0 , 35 , 35.89 , 2.869 , 0.030 , 0.42 , 181.22
38 , 190 , 950.12 , -25.2 , 34 , 35.82 , 2.841 , 0.030 , 0.54 , 181.09
48 , 238 , 943.84 , -25.4 , 32 , 35.72 , 2.821 , 0.030 , 0.69 , 180.94
58 , 286 , 937.58 , -25.6 , 30 , 35.63 , 2.840 , 0.030 , 0.84 , 180.79
68 , 330 , 931.92 , -25.2 , 29 , 35.57 , 2.822 , 0.030 , 0.98 , 180.66
78 , 373 , 926.36 , -25.2 , 31 , 35.49 , 2.807 , 0.030 , 1.11 , 180.52
88 , 420 , 920.35 , -25.5 , 34 , 35.42 , 2.777 , 0.030 , 1.25 , 180.38
98 , 470 , 914.10 , -25.9 , 37 , 35.40 , 2.691 , 0.029 , 1.40 , 180.23
108 , 521 , 907.62 , -26.3 , 44 , 35.33 , 2.704 , 0.030 , 1.55 , 180.08
117 , 571 , 901.37 , -26.6 , 51 , 35.24 , 2.702 , 0.030 , 1.70 , 179.93
128 , 626 , 894.53 , -27.0 , 67 , 35.14 , 2.702 , 0.030 , 1.86 , 179.77
138 , 680 , 887.92 , -27.4 , 76 , 35.12 , 2.715 , 0.031 , 2.02 , 179.61
148 , 733 , 881.39 , -27.8 , 82 , 35.16 , 2.682 , 0.030 , 2.18 , 179.46
158 , 788 , 874.60 , -28.3 , 86 , 35.08 , 2.634 , 0.030 , 2.34 , 179.29
168 , 839 , 868.43 , -28.8 , 89 , 34.92 , 2.620 , 0.030 , 2.49 , 179.15
178 , 892 , 861.96 , -29.3 , 93 , 34.78 , 2.614 , 0.030 , 2.64 , 178.99
188 , 945 , 855.56 , -29.6 , 96 , 34.65 , 2.597 , 0.030 , 2.79 , 178.84
198 , 1000 , 849.01 , -29.8 , 97 , 34.55 , 2.563 , 0.030 , 2.95 , 178.68
208 , 1049 , 843.25 , -29.5 , 94 , 34.48 , 2.567 , 0.030 , 3.09 , 178.55
218 , 1097 , 837.53 , -29.3 , 80 , 34.49 , 2.520 , 0.030 , 3.22 , 178.41
227 , 1146 , 831.85 , -29.6 , 71 , 34.45 , 2.519 , 0.030 , 3.36 , 178.27
238 , 1197 , 825.86 , -28.5 , 57 , 34.35 , 2.482 , 0.030 , 3.50 , 178.13
248 , 1248 , 820.05 , -28.3 , 57 , 34.29 , 2.469 , 0.030 , 3.64 , 177.99
258 , 1297 , 814.45 , -28.3 , 59 , 34.25 , 2.480 , 0.030 , 3.77 , 177.86
268 , 1342 , 809.32 , -28.0 , 57 , 34.25 , 2.453 , 0.030 , 3.90 , 177.74
278 , 1388 , 804.18 , -27.5 , 52 , 34.22 , 2.503 , 0.031 , 4.02 , 177.61
288 , 1435 , 798.96 , -27.4 , 48 , 34.23 , 2.471 , 0.031 , 4.15 , 177.48
298 , 1487 , 793.19 , -27.2 , 46 , 34.20 , 2.442 , 0.031 , 4.29 , 177.34
308 , 1538 , 787.66 , -27.3 , 45 , 34.19 , 2.439 , 0.031 , 4.42 , 177.21
318 , 1580 , 782.99 , -27.4 , 44 , 34.16 , 2.372 , 0.030 , 4.54 , 177.10
327 , 1622 , 778.52 , -27.3 , 40 , 34.13 , 2.370 , 0.030 , 4.64 , 176.99
336 , 1665 , 773.83 , -27.2 , 38 , 34.14 , 2.438 , 0.031 , 4.76 , 176.87
346 , 1713 , 768.74 , -27.4 , 37 , 34.08 , 2.427 , 0.032 , 4.89 , 176.75
356 , 1767 , 762.93 , -27.4 , 36 , 34.02 , 2.384 , 0.031 , 5.03 , 176.60
366 , 1820 , 757.33 , -27.1 , 33 , 33.99 , 2.350 , 0.031 , 5.17 , 176.47
376 , 1875 , 751.60 , -27.0 , 30 , 33.96 , 2.348 , 0.031 , 5.31 , 176.32
386 , 1931 , 745.83 , -26.8 , 27 , 33.90 , 2.348 , 0.031 , 5.45 , 176.18
396 , 1977 , 741.02 , -26.9 , 24 , 33.87 , 2.316 , 0.031 , 5.57 , 176.06
406 , 2024 , 736.23 , -27.2 , 23 , 33.83 , 2.302 , 0.031 , 5.69 , 175.94
416 , 2072 , 731.28 , -27.4 , 23 , 33.78 , 2.243 , 0.031 , 5.81 , 175.82
426 , 2122 , 726.29 , -27.8 , 24 , 33.73 , 2.307 , 0.032 , 5.93 , 175.70
436 , 2170 , 721.42 , -27.7 , 23 , 33.69 , 2.283 , 0.032 , 6.05 , 175.58
446 , 2219 , 716.55 , -27.4 , 21 , 33.63 , 2.252 , 0.031 , 6.18 , 175.46
456 , 2271 , 711.39 , -27.6 , 20 , 33.59 , 2.241 , 0.032 , 6.30 , 175.33
466 , 2319 , 706.60 , -27.5 , 20 , 33.50 , 2.247 , 0.032 , 6.42 , 175.21
476 , 2370 , 701.66 , -27.5 , 22 , 33.45 , 2.242 , 0.032 , 6.55 , 175.09
486 , 2427 , 696.12 , -27.3 , 31 , 33.40 , 2.215 , 0.032 , 6.69 , 174.95
496 , 2478 , 691.18 , -27.7 , 35 , 33.37 , 2.218 , 0.032 , 6.81 , 174.82
506 , 2527 , 686.43 , -28.0 , 38 , 33.31 , 2.175 , 0.032 , 6.93 , 174.70
516 , 2574 , 681.95 , -28.3 , 45 , 33.27 , 2.167 , 0.032 , 7.04 , 174.59
526 , 2632 , 676.51 , -28.7 , 47 , 33.22 , 2.150 , 0.032 , 7.18 , 174.45
535 , 2679 , 672.08 , -28.9 , 56 , 33.17 , 2.145 , 0.032 , 7.29 , 174.34
545 , 2734 , 666.91 , -28.5 , 39 , 33.12 , 2.154 , 0.032 , 7.42 , 174.21
555 , 2792 , 661.49 , -28.6 , 32 , 33.06 , 2.148 , 0.032 , 7.56 , 174.07
565 , 2842 , 656.92 , -28.9 , 35 , 33.02 , 2.156 , 0.033 , 7.68 , 173.95
575 , 2893 , 652.30 , -29.1 , 39 , 32.97 , 2.139 , 0.033 , 7.80 , 173.83
585 , 2950 , 647.10 , -29.3 , 34 , 32.90 , 2.111 , 0.033 , 7.93 , 173.70
595 , 3012 , 641.45 , -29.6 , 31 , 32.85 , 2.139 , 0.033 , 8.08 , 173.55
605 , 3068 , 636.44 , -30.1 , 30 , 32.80 , 2.125 , 0.033 , 8.21 , 173.42
615 , 3119 , 631.88 , -30.5 , 30 , 32.77 , 2.096 , 0.033 , 8.33 , 173.30
625 , 3172 , 627.16 , -30.9 , 31 , 32.74 , 2.082 , 0.033 , 8.45 , 173.18
634 , 3219 , 623.05 , -31.2 , 29 , 32.69 , 2.073 , 0.033 , 8.56 , 173.07
644 , 3275 , 618.11 , -31.6 , 24 , 32.63 , 2.042 , 0.033 , 8.69 , 172.94
654 , 3326 , 613.73 , -32.0 , 22 , 32.58 , 2.031 , 0.033 , 8.81 , 172.83
664 , 3376 , 609.33 , -32.4 , 22 , 32.53 , 2.020 , 0.033 , 8.92 , 172.71
674 , 3434 , 604.37 , -32.8 , 24 , 32.49 , 1.995 , 0.033 , 9.05 , 172.58
684 , 3492 , 599.37 , -33.2 , 25 , 32.45 , 1.966 , 0.033 , 9.18 , 172.45
694 , 3551 , 594.35 , -33.7 , 25 , 32.42 , 1.952 , 0.033 , 9.31 , 172.32
704 , 3612 , 589.24 , -34.3 , 27 , 32.38 , 1.948 , 0.033 , 9.44 , 172.19
714 , 3665 , 584.72 , -34.8 , 29 , 32.32 , 1.957 , 0.033 , 9.56 , 172.07
723 , 3725 , 579.76 , -35.4 , 30 , 32.27 , 1.932 , 0.033 , 9.69 , 171.94
733 , 3768 , 576.16 , -35.7 , 32 , 32.21 , 1.935 , 0.034 , 9.79 , 171.85
743 , 3817 , 572.14 , -36.1 , 33 , 32.16 , 1.927 , 0.034 , 9.89 , 171.74
753 , 3870 , 567.76 , -36.6 , 33 , 32.13 , 1.896 , 0.033 , 10.01 , 171.62
763 , 3923 , 563.42 , -37.0 , 34 , 32.10 , 1.935 , 0.034 , 10.13 , 171.51
773 , 3977 , 559.02 , -37.1 , 29 , 32.04 , 1.928 , 0.034 , 10.25 , 171.39
783 , 4040 , 554.00 , -37.2 , 23 , 32.00 , 1.940 , 0.035 , 10.38 , 171.25
