# ------------------------------------------------------------
#
# Flight name: V2712
# Station: Davis
# Launch Date: 20 June 2012
# Launch Time: 11:15:36
# 
# This file created: Thu Jun 21 12:33:29 2012
# 
# 
# ------------------------------------------------------------
# DATA COLUMNS
# Time (s)
# Height (m)
# Atmospheric Pressure (hPa)
# Atmospheric Temperature (°C)
# Relative Humidity (%)
# Box Temperature (°C)
# Ozone Partial Pressure (mPa)
# Ozone Mixing Ratio (ppmV)
# Accumulated Ozone to this Height (Dobson Units)
# Remaining Ozone above this Height (Dobson Units)
# 
# ------------------------------------------------------------
# 
# Integrated Ozone = 265.5 DU
# Extrapolated Ozone =  35.6 DU
# 
# Total Ozone = 301.1 DU
# 
# 
# ------------------------------------------------------------
1 , 18 , 964.88 , -13.2 , 54 , 32.06 , 0.728 , 0.008 , 0.00 , 301.09
10 , 57 , 959.90 , -12.1 , 53 , 31.84 , 1.480 , 0.015 , 0.05 , 301.05
20 , 104 , 954.07 , -11.5 , 54 , 31.52 , 2.115 , 0.022 , 0.13 , 300.96
30 , 147 , 948.70 , -11.7 , 54 , 31.25 , 2.461 , 0.026 , 0.23 , 300.86
40 , 193 , 942.95 , -12.1 , 55 , 31.02 , 2.688 , 0.029 , 0.36 , 300.74
50 , 246 , 936.51 , -12.4 , 54 , 30.72 , 2.802 , 0.030 , 0.51 , 300.59
60 , 297 , 930.19 , -12.7 , 54 , 30.43 , 2.890 , 0.031 , 0.66 , 300.44
70 , 350 , 923.74 , -13.0 , 53 , 30.08 , 2.956 , 0.032 , 0.82 , 300.28
80 , 401 , 917.57 , -13.5 , 53 , 29.80 , 2.971 , 0.032 , 0.97 , 300.12
90 , 458 , 910.81 , -14.0 , 53 , 29.56 , 2.975 , 0.033 , 1.15 , 299.95
99 , 510 , 904.58 , -14.5 , 54 , 29.31 , 2.980 , 0.033 , 1.31 , 299.78
109 , 562 , 898.36 , -14.9 , 53 , 29.00 , 2.996 , 0.033 , 1.47 , 299.62
119 , 618 , 891.69 , -15.0 , 47 , 28.74 , 2.973 , 0.033 , 1.65 , 299.45
129 , 669 , 885.67 , -14.9 , 45 , 28.52 , 2.956 , 0.033 , 1.81 , 299.29
139 , 723 , 879.43 , -14.4 , 48 , 28.25 , 2.917 , 0.033 , 1.97 , 299.12
149 , 777 , 873.16 , -14.2 , 66 , 28.01 , 2.913 , 0.033 , 2.13 , 298.96
159 , 831 , 866.95 , -14.5 , 81 , 27.75 , 2.884 , 0.033 , 2.30 , 298.80
169 , 892 , 860.03 , -15.0 , 88 , 27.48 , 2.847 , 0.033 , 2.48 , 298.61
179 , 949 , 853.58 , -15.5 , 94 , 27.20 , 2.833 , 0.033 , 2.65 , 298.45
189 , 1004 , 847.38 , -15.8 , 97 , 26.94 , 2.798 , 0.033 , 2.81 , 298.28
199 , 1066 , 840.41 , -15.7 , 97 , 26.68 , 2.761 , 0.033 , 2.99 , 298.10
209 , 1124 , 833.93 , -16.1 , 97 , 26.44 , 2.749 , 0.033 , 3.16 , 297.93
219 , 1179 , 827.91 , -16.5 , 97 , 26.25 , 2.720 , 0.033 , 3.32 , 297.78
228 , 1226 , 822.70 , -16.9 , 97 , 26.05 , 2.699 , 0.033 , 3.45 , 297.64
238 , 1274 , 817.53 , -17.1 , 96 , 25.83 , 2.673 , 0.033 , 3.58 , 297.51
248 , 1327 , 811.70 , -17.4 , 88 , 25.61 , 2.671 , 0.033 , 3.74 , 297.36
258 , 1383 , 805.64 , -17.8 , 89 , 25.38 , 2.656 , 0.033 , 3.89 , 297.20
268 , 1435 , 800.12 , -18.2 , 92 , 25.16 , 2.646 , 0.033 , 4.04 , 297.06
278 , 1489 , 794.28 , -18.7 , 96 , 24.97 , 2.622 , 0.033 , 4.19 , 296.90
288 , 1544 , 788.53 , -19.1 , 93 , 24.79 , 2.608 , 0.033 , 4.34 , 296.75
298 , 1596 , 783.02 , -19.5 , 92 , 24.58 , 2.578 , 0.033 , 4.48 , 296.61
308 , 1650 , 777.28 , -20.0 , 94 , 24.38 , 2.560 , 0.033 , 4.63 , 296.46
318 , 1703 , 771.76 , -20.4 , 95 , 24.19 , 2.554 , 0.033 , 4.78 , 296.32
328 , 1758 , 766.04 , -20.6 , 91 , 23.98 , 2.532 , 0.033 , 4.92 , 296.17
338 , 1814 , 760.23 , -20.5 , 76 , 23.78 , 2.519 , 0.033 , 5.08 , 296.02
348 , 1879 , 753.60 , -20.3 , 68 , 23.55 , 2.508 , 0.033 , 5.25 , 295.84
358 , 1936 , 747.84 , -20.6 , 67 , 23.34 , 2.503 , 0.033 , 5.40 , 295.69
368 , 1995 , 741.94 , -20.8 , 63 , 23.11 , 2.471 , 0.033 , 5.56 , 295.54
378 , 2054 , 736.02 , -21.2 , 60 , 22.94 , 2.469 , 0.034 , 5.71 , 295.38
388 , 2109 , 730.49 , -21.6 , 60 , 22.74 , 2.449 , 0.034 , 5.86 , 295.23
398 , 2161 , 725.33 , -22.1 , 62 , 22.59 , 2.420 , 0.033 , 6.00 , 295.10
408 , 2222 , 719.34 , -22.6 , 65 , 22.39 , 2.396 , 0.033 , 6.15 , 294.94
417 , 2281 , 713.61 , -23.1 , 68 , 22.22 , 2.384 , 0.033 , 6.30 , 294.79
427 , 2334 , 708.42 , -23.4 , 68 , 22.05 , 2.385 , 0.034 , 6.44 , 294.65
437 , 2391 , 702.95 , -23.5 , 63 , 21.86 , 2.358 , 0.034 , 6.59 , 294.51
447 , 2449 , 697.36 , -24.0 , 62 , 21.68 , 2.338 , 0.034 , 6.73 , 294.36
457 , 2508 , 691.82 , -24.6 , 64 , 21.49 , 2.326 , 0.034 , 6.88 , 294.21
467 , 2565 , 686.38 , -25.1 , 66 , 21.31 , 2.309 , 0.034 , 7.03 , 294.07
477 , 2620 , 681.22 , -25.6 , 67 , 21.11 , 2.297 , 0.034 , 7.16 , 293.93
487 , 2675 , 676.02 , -26.1 , 66 , 20.91 , 2.273 , 0.034 , 7.30 , 293.79
497 , 2735 , 670.47 , -26.5 , 63 , 20.72 , 2.265 , 0.034 , 7.45 , 293.64
507 , 2795 , 664.91 , -27.0 , 65 , 20.54 , 2.247 , 0.034 , 7.60 , 293.50
517 , 2853 , 659.57 , -27.6 , 66 , 20.36 , 2.240 , 0.034 , 7.74 , 293.35
527 , 2910 , 654.30 , -28.1 , 68 , 20.19 , 2.227 , 0.034 , 7.88 , 293.21
537 , 2968 , 649.03 , -28.7 , 71 , 20.00 , 2.209 , 0.034 , 8.02 , 293.07
547 , 3026 , 643.86 , -29.2 , 71 , 19.82 , 2.181 , 0.034 , 8.16 , 292.93
557 , 3081 , 638.92 , -29.6 , 70 , 19.69 , 2.171 , 0.034 , 8.29 , 292.80
567 , 3143 , 633.32 , -30.2 , 67 , 19.49 , 2.155 , 0.034 , 8.44 , 292.65
577 , 3200 , 628.27 , -30.6 , 64 , 19.39 , 2.153 , 0.034 , 8.58 , 292.51
587 , 3262 , 622.83 , -31.0 , 58 , 19.30 , 2.124 , 0.034 , 8.73 , 292.37
597 , 3323 , 617.51 , -31.5 , 58 , 19.20 , 2.115 , 0.034 , 8.87 , 292.22
607 , 3383 , 612.24 , -32.1 , 59 , 19.07 , 2.106 , 0.034 , 9.01 , 292.08
617 , 3439 , 607.43 , -32.6 , 59 , 18.91 , 2.084 , 0.034 , 9.14 , 291.95
627 , 3498 , 602.34 , -33.2 , 59 , 18.74 , 2.063 , 0.034 , 9.28 , 291.81
637 , 3559 , 597.15 , -33.7 , 55 , 18.61 , 2.052 , 0.034 , 9.42 , 291.67
647 , 3614 , 592.49 , -34.2 , 55 , 18.44 , 2.032 , 0.034 , 9.55 , 291.55
657 , 3672 , 587.59 , -34.7 , 58 , 18.25 , 2.015 , 0.034 , 9.68 , 291.41
667 , 3725 , 583.11 , -35.2 , 58 , 18.09 , 2.002 , 0.034 , 9.80 , 291.29
677 , 3785 , 578.13 , -35.7 , 60 , 17.99 , 1.970 , 0.034 , 9.94 , 291.16
687 , 3848 , 572.91 , -36.3 , 57 , 17.91 , 1.971 , 0.034 , 10.08 , 291.02
697 , 3903 , 568.38 , -36.8 , 57 , 17.81 , 1.942 , 0.034 , 10.20 , 290.89
707 , 3960 , 563.69 , -37.2 , 51 , 17.66 , 1.920 , 0.034 , 10.33 , 290.77
717 , 4019 , 558.92 , -37.5 , 49 , 17.48 , 1.909 , 0.034 , 10.45 , 290.64
727 , 4077 , 554.23 , -38.1 , 54 , 17.25 , 1.895 , 0.034 , 10.58 , 290.51
736 , 4135 , 549.57 , -38.6 , 56 , 17.08 , 1.877 , 0.034 , 10.71 , 290.39
746 , 4194 , 544.81 , -39.1 , 57 , 16.99 , 1.863 , 0.034 , 10.84 , 290.26
756 , 4248 , 540.52 , -39.6 , 57 , 16.85 , 1.854 , 0.034 , 10.95 , 290.14
766 , 4305 , 536.05 , -40.1 , 58 , 16.72 , 1.832 , 0.034 , 11.07 , 290.02
776 , 4364 , 531.43 , -40.7 , 60 , 16.63 , 1.819 , 0.034 , 11.20 , 289.90
786 , 4425 , 526.65 , -41.2 , 60 , 16.51 , 1.799 , 0.034 , 11.33 , 289.77
796 , 4480 , 522.44 , -41.7 , 61 , 16.38 , 1.796 , 0.034 , 11.44 , 289.65
806 , 4538 , 517.97 , -42.3 , 62 , 16.25 , 1.787 , 0.035 , 11.56 , 289.53
816 , 4594 , 513.72 , -42.7 , 61 , 16.11 , 1.769 , 0.034 , 11.68 , 289.42
826 , 4650 , 509.41 , -43.2 , 59 , 15.96 , 1.749 , 0.034 , 11.79 , 289.30
836 , 4710 , 504.89 , -43.7 , 61 , 15.77 , 1.733 , 0.034 , 11.92 , 289.18
846 , 4771 , 500.33 , -44.0 , 64 , 15.61 , 1.721 , 0.034 , 12.04 , 289.05
856 , 4828 , 496.12 , -44.4 , 65 , 15.45 , 1.712 , 0.035 , 12.15 , 288.94
866 , 4883 , 492.02 , -44.8 , 67 , 15.35 , 1.703 , 0.035 , 12.27 , 288.83
876 , 4940 , 487.86 , -45.2 , 67 , 15.20 , 1.683 , 0.035 , 12.38 , 288.71
886 , 4998 , 483.63 , -45.7 , 66 , 15.03 , 1.674 , 0.035 , 12.49 , 288.60
896 , 5056 , 479.45 , -46.2 , 64 , 14.82 , 1.662 , 0.035 , 12.61 , 288.48
906 , 5122 , 474.69 , -46.8 , 62 , 14.67 , 1.649 , 0.035 , 12.74 , 288.35
916 , 5183 , 470.33 , -47.4 , 62 , 14.51 , 1.641 , 0.035 , 12.86 , 288.23
926 , 5241 , 466.20 , -47.9 , 62 , 14.36 , 1.629 , 0.035 , 12.97 , 288.12
936 , 5300 , 462.05 , -48.5 , 63 , 14.20 , 1.615 , 0.035 , 13.09 , 288.01
946 , 5358 , 458.02 , -49.0 , 63 , 13.98 , 1.605 , 0.035 , 13.20 , 287.90
956 , 5412 , 454.23 , -49.4 , 65 , 13.86 , 1.590 , 0.035 , 13.30 , 287.79
