# ------------------------------------------------------------
#
# Flight name: V0608
# Station: Davis
# Launch Date: 29 May 2008
# Launch Time: 23:23:49
# 
# This file created: Fri May 30 12:22:32 2008
# 
# 
# ------------------------------------------------------------
# DATA COLUMNS
# Time (s)
# Height (m)
# Atmospheric Pressure (hPa)
# Atmospheric Temperature (°C)
# Relative Humidity (%)
# Box Temperature (°C)
# Ozone Partial Pressure (mPa)
# Ozone Mixing Ratio (ppmV)
# Accumulated Ozone to this Height (Dobson Units)
# Remaining Ozone above this Height (Dobson Units)
# 
# ------------------------------------------------------------
# 
# Integrated Ozone = 109.3 DU
# Extrapolated Ozone = 142.1 DU
# 
# Total Ozone = 251.4 DU
# 
# 
# ------------------------------------------------------------
0 , 18 , 981.36 , -13.0 , 39 , 29.19 , 3.215 , 0.033 , 0.00 , 251.38
10 , 66 , 975.14 , -12.7 , 36 , 29.13 , 3.248 , 0.033 , 0.16 , 251.22
20 , 121 , 968.11 , -12.8 , 35 , 29.08 , 3.211 , 0.033 , 0.35 , 251.03
30 , 176 , 961.20 , -12.8 , 35 , 29.00 , 3.191 , 0.033 , 0.53 , 250.85
40 , 232 , 954.11 , -13.1 , 36 , 28.94 , 3.179 , 0.033 , 0.71 , 250.66
50 , 287 , 947.26 , -13.5 , 37 , 28.95 , 3.142 , 0.033 , 0.89 , 250.48
60 , 348 , 939.63 , -13.7 , 39 , 28.92 , 3.128 , 0.033 , 1.09 , 250.28
70 , 409 , 932.13 , -14.2 , 40 , 28.85 , 3.094 , 0.033 , 1.29 , 250.09
80 , 469 , 924.83 , -14.7 , 41 , 28.78 , 3.060 , 0.033 , 1.48 , 249.90
90 , 526 , 917.89 , -15.2 , 42 , 28.75 , 3.049 , 0.033 , 1.66 , 249.71
100 , 586 , 910.56 , -15.8 , 43 , 28.61 , 2.993 , 0.033 , 1.85 , 249.52
110 , 649 , 902.95 , -16.3 , 47 , 28.54 , 2.978 , 0.033 , 2.05 , 249.33
120 , 713 , 895.36 , -16.9 , 49 , 28.45 , 2.952 , 0.033 , 2.25 , 249.13
130 , 779 , 887.53 , -17.3 , 52 , 28.28 , 2.972 , 0.033 , 2.45 , 248.92
140 , 848 , 879.37 , -17.9 , 54 , 28.19 , 2.926 , 0.033 , 2.67 , 248.71
150 , 906 , 872.60 , -18.4 , 57 , 28.22 , 2.947 , 0.034 , 2.85 , 248.53
160 , 965 , 865.71 , -18.8 , 60 , 28.21 , 2.885 , 0.033 , 3.03 , 248.35
170 , 1014 , 859.93 , -19.2 , 62 , 28.16 , 2.883 , 0.034 , 3.18 , 248.19
179 , 1057 , 854.97 , -19.5 , 64 , 28.04 , 2.864 , 0.034 , 3.31 , 248.06
189 , 1099 , 850.15 , -19.9 , 65 , 27.92 , 2.848 , 0.033 , 3.44 , 247.94
199 , 1151 , 844.21 , -20.3 , 67 , 27.89 , 2.816 , 0.033 , 3.60 , 247.78
209 , 1206 , 837.98 , -20.8 , 69 , 27.87 , 2.799 , 0.033 , 3.76 , 247.61
219 , 1270 , 830.81 , -21.4 , 72 , 27.80 , 2.766 , 0.033 , 3.95 , 247.43
229 , 1326 , 824.51 , -21.8 , 76 , 27.77 , 2.750 , 0.033 , 4.12 , 247.26
239 , 1379 , 818.53 , -22.2 , 79 , 27.67 , 2.733 , 0.033 , 4.27 , 247.10
249 , 1439 , 811.89 , -22.7 , 82 , 27.50 , 2.711 , 0.033 , 4.45 , 246.93
259 , 1491 , 806.17 , -22.7 , 85 , 27.41 , 2.692 , 0.033 , 4.60 , 246.78
268 , 1541 , 800.66 , -22.9 , 86 , 27.36 , 2.668 , 0.033 , 4.75 , 246.63
278 , 1596 , 794.73 , -23.2 , 87 , 27.33 , 2.656 , 0.033 , 4.90 , 246.48
288 , 1654 , 788.39 , -23.4 , 85 , 27.17 , 2.628 , 0.033 , 5.07 , 246.31
298 , 1707 , 782.69 , -22.5 , 81 , 27.07 , 2.622 , 0.034 , 5.22 , 246.16
308 , 1759 , 777.19 , -21.5 , 79 , 27.07 , 2.606 , 0.034 , 5.36 , 246.01
318 , 1812 , 771.67 , -20.0 , 77 , 27.04 , 2.571 , 0.033 , 5.51 , 245.87
328 , 1871 , 765.58 , -20.0 , 72 , 26.98 , 2.542 , 0.033 , 5.67 , 245.71
338 , 1930 , 759.42 , -20.5 , 72 , 26.89 , 2.511 , 0.033 , 5.83 , 245.55
348 , 1986 , 753.76 , -20.5 , 71 , 26.84 , 2.491 , 0.033 , 5.98 , 245.40
358 , 2048 , 747.47 , -20.3 , 65 , 26.71 , 2.457 , 0.033 , 6.14 , 245.24
367 , 2108 , 741.36 , -20.7 , 63 , 26.64 , 2.455 , 0.033 , 6.30 , 245.08
377 , 2171 , 735.11 , -21.0 , 63 , 26.55 , 2.420 , 0.033 , 6.46 , 244.91
387 , 2230 , 729.28 , -21.4 , 61 , 26.54 , 2.428 , 0.033 , 6.62 , 244.76
397 , 2295 , 722.89 , -21.8 , 62 , 26.52 , 2.404 , 0.033 , 6.78 , 244.59
407 , 2354 , 717.12 , -22.0 , 60 , 26.54 , 2.386 , 0.033 , 6.94 , 244.44
417 , 2412 , 711.42 , -22.4 , 58 , 26.53 , 2.369 , 0.033 , 7.09 , 244.29
427 , 2473 , 705.55 , -22.8 , 59 , 26.42 , 2.353 , 0.033 , 7.24 , 244.14
437 , 2538 , 699.30 , -23.3 , 60 , 26.28 , 2.325 , 0.033 , 7.40 , 243.97
447 , 2596 , 693.77 , -23.7 , 62 , 26.25 , 2.298 , 0.033 , 7.55 , 243.83
457 , 2655 , 688.16 , -24.2 , 63 , 26.16 , 2.275 , 0.033 , 7.70 , 243.68
467 , 2721 , 681.98 , -24.5 , 62 , 26.05 , 2.249 , 0.033 , 7.86 , 243.52
477 , 2784 , 676.11 , -24.9 , 61 , 26.11 , 2.245 , 0.033 , 8.01 , 243.37
487 , 2838 , 671.07 , -25.3 , 60 , 26.14 , 2.220 , 0.033 , 8.14 , 243.24
497 , 2892 , 666.13 , -25.7 , 57 , 26.12 , 2.213 , 0.033 , 8.27 , 243.11
507 , 2945 , 661.23 , -26.2 , 58 , 26.08 , 2.193 , 0.033 , 8.40 , 242.98
517 , 3001 , 656.19 , -26.7 , 59 , 26.05 , 2.182 , 0.033 , 8.53 , 242.85
527 , 3055 , 651.24 , -27.1 , 60 , 26.02 , 2.162 , 0.033 , 8.66 , 242.72
537 , 3118 , 645.57 , -27.7 , 64 , 25.90 , 2.127 , 0.033 , 8.81 , 242.57
547 , 3176 , 640.42 , -28.2 , 66 , 25.86 , 2.116 , 0.033 , 8.94 , 242.43
557 , 3230 , 635.55 , -28.8 , 68 , 25.88 , 2.098 , 0.033 , 9.07 , 242.31
566 , 3279 , 631.27 , -29.1 , 68 , 25.85 , 2.096 , 0.033 , 9.18 , 242.20
575 , 3326 , 627.11 , -29.5 , 66 , 25.74 , 2.070 , 0.033 , 9.29 , 242.09
585 , 3378 , 622.53 , -29.6 , 65 , 25.70 , 2.054 , 0.033 , 9.41 , 241.97
595 , 3437 , 617.44 , -29.8 , 65 , 25.69 , 2.030 , 0.033 , 9.54 , 241.83
605 , 3493 , 612.59 , -30.1 , 65 , 25.71 , 2.035 , 0.033 , 9.67 , 241.71
615 , 3549 , 607.79 , -30.5 , 65 , 25.66 , 2.022 , 0.033 , 9.79 , 241.58
625 , 3604 , 603.09 , -30.9 , 67 , 25.57 , 1.990 , 0.033 , 9.92 , 241.46
635 , 3661 , 598.25 , -31.4 , 68 , 25.48 , 1.984 , 0.033 , 10.04 , 241.33
645 , 3719 , 593.33 , -31.8 , 69 , 25.46 , 1.965 , 0.033 , 10.17 , 241.20
655 , 3780 , 588.27 , -32.3 , 69 , 25.39 , 1.955 , 0.033 , 10.31 , 241.07
665 , 3836 , 583.64 , -32.7 , 70 , 25.30 , 1.940 , 0.033 , 10.43 , 240.95
675 , 3891 , 579.07 , -33.2 , 70 , 25.25 , 1.925 , 0.033 , 10.55 , 240.83
685 , 3950 , 574.23 , -33.7 , 71 , 25.20 , 1.910 , 0.033 , 10.67 , 240.70
695 , 4008 , 569.51 , -34.2 , 72 , 25.15 , 1.908 , 0.034 , 10.80 , 240.58
705 , 4066 , 564.73 , -34.7 , 72 , 25.07 , 1.924 , 0.034 , 10.93 , 240.45
715 , 4124 , 560.08 , -35.2 , 72 , 24.98 , 1.924 , 0.034 , 11.05 , 240.33
725 , 4182 , 555.45 , -35.6 , 72 , 24.92 , 1.905 , 0.034 , 11.18 , 240.20
735 , 4241 , 550.78 , -36.1 , 71 , 24.87 , 1.873 , 0.034 , 11.30 , 240.08
745 , 4295 , 546.48 , -36.5 , 70 , 24.78 , 1.859 , 0.034 , 11.42 , 239.96
755 , 4355 , 541.78 , -37.0 , 69 , 24.69 , 1.845 , 0.034 , 11.54 , 239.83
765 , 4422 , 536.51 , -37.6 , 68 , 24.59 , 1.822 , 0.034 , 11.69 , 239.69
775 , 4482 , 531.90 , -38.1 , 67 , 24.54 , 1.818 , 0.034 , 11.81 , 239.57
785 , 4543 , 527.16 , -38.6 , 67 , 24.47 , 1.802 , 0.034 , 11.94 , 239.44
795 , 4606 , 522.36 , -39.1 , 69 , 24.39 , 1.777 , 0.034 , 12.07 , 239.31
805 , 4662 , 518.07 , -39.5 , 67 , 24.38 , 1.768 , 0.034 , 12.18 , 239.20
815 , 4721 , 513.65 , -40.0 , 65 , 24.28 , 1.738 , 0.034 , 12.30 , 239.08
825 , 4785 , 508.85 , -40.5 , 62 , 24.16 , 1.706 , 0.034 , 12.43 , 238.95
835 , 4846 , 504.29 , -41.0 , 61 , 24.08 , 1.717 , 0.034 , 12.55 , 238.83
845 , 4908 , 499.71 , -41.5 , 62 , 24.00 , 1.702 , 0.034 , 12.67 , 238.70
855 , 4971 , 495.07 , -42.1 , 65 , 23.97 , 1.685 , 0.034 , 12.80 , 238.58
864 , 5031 , 490.71 , -42.7 , 68 , 23.95 , 1.670 , 0.034 , 12.91 , 238.46
873 , 5086 , 486.70 , -43.1 , 71 , 23.88 , 1.667 , 0.034 , 13.02 , 238.35
882 , 5138 , 482.93 , -43.6 , 73 , 23.80 , 1.661 , 0.034 , 13.12 , 238.25
892 , 5194 , 478.94 , -44.0 , 74 , 23.72 , 1.649 , 0.034 , 13.23 , 238.14
902 , 5253 , 474.76 , -44.4 , 74 , 23.63 , 1.659 , 0.035 , 13.35 , 238.03
