# ------------------------------------------------------------
#
# Flight name: V2312
# Station: Davis
# Launch Date: 24 May 2012
# Launch Time: 11:17:52
# 
# This file created: Fri May 25 09:49:19 2012
# 
# 
# ------------------------------------------------------------
# DATA COLUMNS
# Time (s)
# Height (m)
# Atmospheric Pressure (hPa)
# Atmospheric Temperature (°C)
# Relative Humidity (%)
# Box Temperature (°C)
# Ozone Partial Pressure (mPa)
# Ozone Mixing Ratio (ppmV)
# Accumulated Ozone to this Height (Dobson Units)
# Remaining Ozone above this Height (Dobson Units)
# 
# ------------------------------------------------------------
# 
# Integrated Ozone = 235.9 DU
# Extrapolated Ozone =  40.0 DU
# 
# Total Ozone = 275.8 DU
# 
# 
# ------------------------------------------------------------
1 , 18 , 971.48 , -28.7 , 60 , 29.23 , 2.749 , 0.028 , 0.00 , 275.81
10 , 54 , 966.50 , -27.2 , 66 , 29.06 , 2.763 , 0.029 , 0.11 , 275.70
20 , 99 , 960.55 , -26.4 , 54 , 28.74 , 2.822 , 0.029 , 0.25 , 275.56
29 , 136 , 955.68 , -26.6 , 55 , 28.49 , 2.836 , 0.030 , 0.36 , 275.45
39 , 176 , 950.30 , -27.0 , 58 , 28.21 , 2.829 , 0.030 , 0.49 , 275.32
49 , 223 , 944.18 , -26.5 , 61 , 27.86 , 2.855 , 0.030 , 0.63 , 275.18
59 , 270 , 938.06 , -26.0 , 51 , 27.52 , 2.834 , 0.030 , 0.78 , 275.03
69 , 319 , 931.74 , -26.4 , 49 , 27.09 , 2.842 , 0.031 , 0.93 , 274.88
79 , 366 , 925.72 , -26.8 , 50 , 26.64 , 2.817 , 0.030 , 1.07 , 274.74
89 , 411 , 919.91 , -27.3 , 53 , 26.29 , 2.795 , 0.030 , 1.21 , 274.60
99 , 461 , 913.57 , -27.7 , 56 , 26.01 , 2.801 , 0.031 , 1.37 , 274.44
109 , 512 , 907.04 , -28.2 , 58 , 25.56 , 2.782 , 0.031 , 1.52 , 274.29
119 , 563 , 900.69 , -28.6 , 60 , 25.11 , 2.770 , 0.031 , 1.68 , 274.13
129 , 612 , 894.52 , -29.1 , 63 , 24.70 , 2.732 , 0.031 , 1.83 , 273.98
139 , 662 , 888.30 , -29.5 , 67 , 24.42 , 2.746 , 0.031 , 1.98 , 273.83
149 , 715 , 881.61 , -30.0 , 70 , 24.06 , 2.713 , 0.031 , 2.14 , 273.67
159 , 764 , 875.64 , -30.4 , 74 , 23.68 , 2.709 , 0.031 , 2.29 , 273.52
169 , 816 , 869.27 , -30.9 , 80 , 23.26 , 2.683 , 0.031 , 2.44 , 273.37
179 , 865 , 863.23 , -31.4 , 83 , 22.83 , 2.657 , 0.031 , 2.59 , 273.22
189 , 915 , 857.13 , -31.9 , 87 , 22.62 , 2.656 , 0.031 , 2.74 , 273.07
199 , 962 , 851.50 , -32.3 , 90 , 22.38 , 2.653 , 0.031 , 2.88 , 272.93
208 , 1008 , 845.93 , -32.7 , 94 , 22.00 , 2.632 , 0.031 , 3.01 , 272.80
218 , 1058 , 839.94 , -32.8 , 89 , 21.70 , 2.615 , 0.031 , 3.16 , 272.65
228 , 1103 , 834.60 , -32.9 , 82 , 21.42 , 2.580 , 0.031 , 3.29 , 272.52
238 , 1147 , 829.36 , -33.3 , 86 , 21.20 , 2.579 , 0.031 , 3.42 , 272.39
248 , 1194 , 823.80 , -33.4 , 90 , 20.90 , 2.569 , 0.031 , 3.56 , 272.25
258 , 1243 , 818.14 , -33.5 , 78 , 20.54 , 2.545 , 0.031 , 3.69 , 272.12
268 , 1295 , 812.02 , -33.5 , 57 , 20.26 , 2.521 , 0.031 , 3.84 , 271.97
278 , 1346 , 806.16 , -32.9 , 42 , 20.07 , 2.525 , 0.031 , 3.99 , 271.82
288 , 1392 , 800.97 , -32.1 , 44 , 19.87 , 2.496 , 0.031 , 4.12 , 271.69
298 , 1435 , 796.05 , -31.9 , 44 , 19.65 , 2.477 , 0.031 , 4.24 , 271.57
308 , 1484 , 790.58 , -31.5 , 44 , 19.43 , 2.454 , 0.031 , 4.37 , 271.44
318 , 1533 , 785.16 , -31.5 , 44 , 19.25 , 2.450 , 0.031 , 4.51 , 271.30
328 , 1583 , 779.60 , -31.6 , 44 , 18.95 , 2.423 , 0.031 , 4.64 , 271.17
338 , 1635 , 773.91 , -31.8 , 44 , 18.68 , 2.408 , 0.031 , 4.78 , 271.03
348 , 1690 , 767.87 , -32.0 , 44 , 18.45 , 2.395 , 0.031 , 4.93 , 270.88
358 , 1735 , 762.98 , -32.3 , 44 , 18.41 , 2.389 , 0.031 , 5.05 , 270.76
368 , 1786 , 757.47 , -32.4 , 45 , 18.23 , 2.359 , 0.031 , 5.19 , 270.62
378 , 1835 , 752.26 , -32.2 , 43 , 17.93 , 2.336 , 0.031 , 5.31 , 270.50
388 , 1887 , 746.68 , -32.0 , 37 , 17.80 , 2.332 , 0.031 , 5.45 , 270.36
398 , 1938 , 741.34 , -31.6 , 31 , 17.59 , 2.325 , 0.031 , 5.58 , 270.23
408 , 1990 , 735.95 , -31.4 , 28 , 17.32 , 2.289 , 0.031 , 5.72 , 270.09
418 , 2040 , 730.74 , -31.1 , 25 , 17.15 , 2.269 , 0.031 , 5.84 , 269.97
428 , 2087 , 725.88 , -31.2 , 23 , 17.11 , 2.278 , 0.031 , 5.96 , 269.85
438 , 2143 , 720.22 , -31.3 , 22 , 16.97 , 2.240 , 0.031 , 6.10 , 269.71
448 , 2196 , 714.83 , -31.4 , 22 , 16.72 , 2.231 , 0.031 , 6.24 , 269.57
458 , 2247 , 709.68 , -31.6 , 22 , 16.55 , 2.211 , 0.031 , 6.36 , 269.45
468 , 2298 , 704.60 , -31.8 , 22 , 16.47 , 2.219 , 0.031 , 6.49 , 269.32
