# ------------------------------------------------------------
#
# Flight name: V2909
# Station: Davis
# Launch Date: 03 November 2009
# Launch Time: 23:29:48
# 
# This file created: Thu Nov 05 15:51:23 2009
# 
# 
# ------------------------------------------------------------
# DATA COLUMNS
# Time (s)
# Height (m)
# Atmospheric Pressure (hPa)
# Atmospheric Temperature (°C)
# Relative Humidity (%)
# Box Temperature (°C)
# Ozone Partial Pressure (mPa)
# Ozone Mixing Ratio (ppmV)
# Accumulated Ozone to this Height (Dobson Units)
# Remaining Ozone above this Height (Dobson Units)
# 
# ------------------------------------------------------------
# 
# Integrated Ozone = 295.6 DU
# Extrapolated Ozone =  27.6 DU
# 
# Total Ozone = 323.2 DU
# 
# 
# ------------------------------------------------------------
0 , 18 , 989.60 , -12.8 , 29 , 40.69 , 2.216 , 0.022 , 0.00 , 323.22
10 , 63 , 983.66 , -13.8 , 30 , 40.68 , 2.223 , 0.023 , 0.11 , 323.11
20 , 108 , 977.88 , -14.3 , 32 , 40.53 , 2.212 , 0.023 , 0.21 , 323.01
30 , 148 , 972.72 , -14.6 , 33 , 40.33 , 2.198 , 0.023 , 0.30 , 322.92
40 , 192 , 967.15 , -14.9 , 34 , 40.16 , 2.192 , 0.023 , 0.40 , 322.82
50 , 236 , 961.48 , -15.2 , 33 , 39.96 , 2.202 , 0.023 , 0.50 , 322.71
60 , 277 , 956.33 , -15.4 , 30 , 39.81 , 2.205 , 0.023 , 0.60 , 322.62
70 , 316 , 951.30 , -15.8 , 31 , 39.64 , 2.236 , 0.024 , 0.69 , 322.53
80 , 345 , 947.72 , -16.1 , 32 , 39.41 , 2.248 , 0.024 , 0.75 , 322.46
90 , 370 , 944.53 , -16.3 , 32 , 39.23 , 2.232 , 0.024 , 0.81 , 322.40
100 , 399 , 940.84 , -16.6 , 31 , 39.03 , 2.216 , 0.024 , 0.88 , 322.33
110 , 422 , 938.06 , -16.8 , 33 , 38.86 , 2.228 , 0.024 , 0.93 , 322.28
119 , 445 , 935.20 , -17.0 , 34 , 38.70 , 2.223 , 0.024 , 0.99 , 322.23
129 , 462 , 933.08 , -17.2 , 35 , 38.55 , 2.207 , 0.024 , 1.03 , 322.19
139 , 489 , 929.64 , -17.4 , 33 , 38.39 , 2.203 , 0.024 , 1.09 , 322.12
149 , 521 , 925.69 , -17.5 , 33 , 38.23 , 2.206 , 0.024 , 1.17 , 322.05
159 , 562 , 920.69 , -17.9 , 33 , 38.09 , 2.190 , 0.024 , 1.26 , 321.96
169 , 602 , 915.70 , -18.1 , 32 , 37.94 , 2.191 , 0.024 , 1.35 , 321.86
179 , 637 , 911.44 , -18.3 , 31 , 37.81 , 2.176 , 0.024 , 1.43 , 321.78
