# ------------------------------------------------------------
#
# Flight name: V0613
# Station: Davis
# Launch Date: 30 July 2013
# Launch Time: 23:16:09
# 
# This file created: Thu Aug 01 09:56:48 2013
# 
# 
# ------------------------------------------------------------
# DATA COLUMNS
# Time (s)
# Height (m)
# Atmospheric Pressure (hPa)
# Atmospheric Temperature (°C)
# Relative Humidity (%)
# Box Temperature (°C)
# Ozone Partial Pressure (mPa)
# Ozone Mixing Ratio (ppmV)
# Accumulated Ozone to this Height (Dobson Units)
# Remaining Ozone above this Height (Dobson Units)
# 
# ------------------------------------------------------------
# 
# Integrated Ozone = 243.6 DU
# Extrapolated Ozone =  34.1 DU
# 
# Total Ozone = 277.7 DU
# 
# 
# ------------------------------------------------------------
0 , 18 , 980.66 , -25.6 , 73 , 31.04 , 2.994 , 0.031 , 0.00 , 277.71
10 , 58 , 975.15 , -26.2 , 76 , 31.03 , 2.982 , 0.031 , 0.13 , 277.58
20 , 102 , 969.31 , -26.6 , 78 , 31.00 , 2.988 , 0.031 , 0.27 , 277.44
30 , 142 , 963.86 , -26.9 , 80 , 30.92 , 3.023 , 0.031 , 0.41 , 277.31
40 , 192 , 957.30 , -27.4 , 83 , 30.82 , 3.067 , 0.032 , 0.57 , 277.14
49 , 239 , 951.01 , -27.6 , 87 , 30.72 , 3.072 , 0.032 , 0.73 , 276.98
59 , 279 , 945.73 , -27.5 , 89 , 30.62 , 3.056 , 0.032 , 0.87 , 276.85
68 , 321 , 940.19 , -25.8 , 82 , 30.51 , 3.061 , 0.033 , 1.01 , 276.71
79 , 373 , 933.51 , -23.0 , 73 , 30.38 , 3.065 , 0.033 , 1.18 , 276.53
89 , 422 , 927.35 , -21.7 , 73 , 30.23 , 3.073 , 0.033 , 1.34 , 276.37
99 , 473 , 921.01 , -20.0 , 75 , 30.11 , 3.068 , 0.033 , 1.51 , 276.21
109 , 523 , 914.74 , -19.3 , 77 , 30.00 , 3.065 , 0.034 , 1.67 , 276.04
119 , 576 , 908.25 , -19.1 , 81 , 29.88 , 3.033 , 0.033 , 1.84 , 275.87
129 , 620 , 902.90 , -18.8 , 88 , 29.80 , 3.030 , 0.034 , 1.99 , 275.73
139 , 664 , 897.59 , -18.7 , 94 , 29.74 , 3.020 , 0.034 , 2.13 , 275.59
149 , 714 , 891.61 , -18.9 , 94 , 29.70 , 2.976 , 0.033 , 2.28 , 275.43
159 , 763 , 885.71 , -19.2 , 92 , 29.61 , 2.972 , 0.034 , 2.44 , 275.27
169 , 814 , 879.65 , -19.3 , 87 , 29.49 , 2.935 , 0.033 , 2.60 , 275.11
179 , 862 , 874.04 , -19.6 , 84 , 29.41 , 2.929 , 0.034 , 2.75 , 274.97
189 , 912 , 868.12 , -20.0 , 84 , 29.34 , 2.906 , 0.033 , 2.90 , 274.81
199 , 967 , 861.75 , -20.5 , 83 , 29.26 , 2.868 , 0.033 , 3.07 , 274.64
209 , 1012 , 856.53 , -20.9 , 84 , 29.16 , 2.879 , 0.034 , 3.21 , 274.50
219 , 1057 , 851.27 , -21.3 , 85 , 29.12 , 2.868 , 0.034 , 3.35 , 274.36
229 , 1104 , 845.94 , -21.7 , 87 , 29.07 , 2.848 , 0.034 , 3.49 , 274.22
239 , 1147 , 840.97 , -22.1 , 89 , 29.02 , 2.824 , 0.034 , 3.62 , 274.09
249 , 1191 , 835.97 , -22.4 , 90 , 28.99 , 2.814 , 0.034 , 3.76 , 273.96
259 , 1236 , 830.86 , -22.7 , 92 , 28.95 , 2.799 , 0.034 , 3.89 , 273.82
269 , 1283 , 825.49 , -22.9 , 90 , 28.86 , 2.790 , 0.034 , 4.03 , 273.68
279 , 1333 , 819.86 , -23.2 , 87 , 28.74 , 2.766 , 0.034 , 4.18 , 273.53
