*
* This file was generated using WODC 80 column formatted data
* 'na' is used where a model or instrument number is not available
*

#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2000-03-02,ABM,0.0,

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,029,MACQUARIE ISLAND,AUS,94998

#INSTRUMENT
Name,Model,Number
Ecc,na,na

#LOCATION
Latitude,Longitude,Height
-54.5,158.967,6

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1996-12-08,22:00:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
277,,,1.113,344,0,4,,

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidty,SampleTemperature
1007,0.8,8,0,0,,,,,
1000,0.9,8,7,324,,,,,
970,1.5,5,12,309,,,,,
935,1.7,4,14,302,,,,,
850,1.6,0,13,295,,,,,
700,1.4,-6,12,295,,,,,
640,1.5,-11,16,302,,,,,
500,1.1,-25,19,312,,,,,
464,1.7,-29,20,306,,,,,
426,1.7,-33,24,308,,,,,
408,1.9,-35,26,308,,,,,
358,1.5,-42,33,313,,,,,
327,1.6,-45,41,311,,,,,
313,1.3,-47,46,310,,,,,
300,1.4,-49,47,312,,,,,
260,4.1,-52,42,313,,,,,
248,5.4,-51,39,312,,,,,
237,6.2,-50,34,314,,,,,
200,5.8,-49,25,317,,,,,
189,5.8,-49,26,321,,,,,
180,6.2,-48,25,322,,,,,
165,6.6,-47,24,319,,,,,
157,6.0,-47,23,320,,,,,
150,6.3,-48,23,318,,,,,
144,6.6,-48,22,313,,,,,
131,6.1,-47,19,319,,,,,
131,6.1,-47,19,319,,,,,
115,7.7,-47,16,318,,,,,
110,9.2,-47,16,323,,,,,
100,8.4,-48,15,319,,,,,
100,8.4,-48,15,319,,,,,
95.5,7.7,-46,15,307,,,,,
87.3,9.7,-46,10,320,,,,,
79.8,11.4,-47,10,324,,,,,
76.2,11.5,-48,9,330,,,,,
70,13.3,-46,8,336,,,,,
66.5,14.3,-45,7,325,,,,,
63.6,14.8,-45,6,317,,,,,
58.1,15.0,-46,4,355,,,,,
50,14.3,-48,6,353,,,,,
46.4,14.8,-45,4,25,,,,,
42.4,13.8,-47,4,61,,,,,
38.7,13.9,-45,4,64,,,,,
35.4,13.6,-44,4,85,,,,,
33.8,13.6,-44,5,100,,,,,
32.3,13.2,-43,8,93,,,,,
30,12.6,-42,8,72,,,,,
25.9,12.1,-42,9,81,,,,,
22.7,11.0,-40,12,80,,,,,
20.8,11.1,-39,12,79,,,,,
20,10.6,-40,13,81,,,,,
19,10.3,-40,14,84,,,,,
18.2,10.8,-40,13,84,,,,,
16.7,9.8,-39,14,86,,,,,
16,8.9,-39,16,93,,,,,
15.3,8.6,-39,18,98,,,,,
14,8.4,-38,20,95,,,,,
12.3,6.8,-37,20,89,,,,,
10,5.4,-35,21,85,,,,,
8.7,4.7,-33,21,94,,,,,

* OC;ECC6A/OMEGA/VAISALA  XtrapO3=32

