*
* This file was generated using WODC 80 column formatted data
* 'na' is used where a model or instrument number is not available
*

#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2000-03-02,ABM,0.0,

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,029,MACQUARIE ISLAND,AUS,94998

#INSTRUMENT
Name,Model,Number
Ecc,na,na

#LOCATION
Latitude,Longitude,Height
-54.5,158.967,6

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1996-12-16,22:00:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
144,,,1.343,325,0,4,,

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidty,SampleTemperature
986,1.0,7,0,0,,,,,
950,1.5,2,4,243,,,,,
850,1.4,-5,7,233,,,,,
756,1.3,-9,8,265,,,,,
700,1.9,-9,11,265,,,,,
647,1.9,-12,12,264,,,,,
575,2.1,-15,14,263,,,,,
509,1.4,-22,15,265,,,,,
500,1.6,-23,15,265,,,,,
489,1.7,-24,16,265,,,,,
432,1.4,-30,17,268,,,,,
414,1.5,-32,19,267,,,,,
380,1.3,-37,21,270,,,,,
364,1.4,-39,22,272,,,,,
333,1.0,-44,25,277,,,,,
304,1.6,-48,29,279,,,,,
300,1.9,-49,29,278,,,,,
290,2.8,-49,29,277,,,,,
265,3.9,-48,29,272,,,,,
253,3.7,-50,28,270,,,,,
242,4.5,-50,25,270,,,,,
221,5.0,-48,20,272,,,,,
211,5.1,-47,20,273,,,,,
202,4.5,-46,19,273,,,,,
200,4.6,-46,19,273,,,,,
176,5.8,-45,17,274,,,,,
161,5.2,-46,16,281,,,,,
150,6.0,-46,15,278,,,,,
147,6.0,-45,14,278,,,,,
141,6.5,-45,13,286,,,,,
134,4.7,-45,12,288,,,,,
128,4.7,-46,14,283,,,,,
107,9.5,-45,12,272,,,,,
103,9.3,-44,12,277,,,,,
100,9.5,-45,11,283,,,,,
98.1,9.5,-45,10,287,,,,,
89.7,9.2,-46,8,285,,,,,
78.3,11.7,-46,6,298,,,,,
74.9,13.3,-46,7,305,,,,,
70,13.7,-46,7,302,,,,,
68.4,13.8,-46,6,300,,,,,
65.4,14.0,-47,3,291,,,,,
59.7,13.6,-47,2,287,,,,,
52.2,13.8,-45,2,137,,,,,
50,14.0,-45,3,86,,,,,
43.6,13.8,-44,4,112,,,,,
43.6,13.8,-44,4,112,,,,,
43.6,13.8,-44,4,112,,,,,

* OC; FLIGHT ENDED AT 40HPA.  XtrapO3=97.7

