
#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2001-12-14,ABM,1.0,Atmosphere Watch Section

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,029,Macquarie Island,AUS

#INSTRUMENT
Name,Model,Number
ECC,6A,6A8782

#LOCATION
Latitude,Longitude,Height
-54.50,158.95,7

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,2001-12-14,23:19:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
231.1,4,281.1,-0.985,277,0,4,Dobson,006

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
SPCECC-VaisalaRSA11-VaisalaRS80(GPS),,0.026,26.81,const_ib2,pump

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
981,1.5,5,8.8,306
946,1.7,0,11,298
911,1.6,-2,15,295
850,1.6,-7,20,292
700,1.4,-18,21,299
639,1.4,-22,21,288
588,1.5,-27,20,286
564,1.5,-28,22,287
500,1.3,-35,25,292
456,1.6,-38,26,291
399,1.4,-44,28,292
382,1.4,-46,28,293
365,1.8,-48,30,290
333,3.3,-49,29,284
300,4.3,-50,33,286
265,5.6,-49,34,279
253,5.8,-49,34,278
231,5.3,-50,35,282
200,4.1,-50,39,279
183,3.4,-51,36,282
167,2.3,-51,38,284
160,2.7,-52,39,280
150,2.7,-51,37,279
139,2.6,-51,35,289
121,1.8,-52,40,285
115,1.8,-51,38,288
105,3.1,-51,36,283
100,3.6,-51,35,287
91.6,2.4,-50,42,297
83.6,3.7,-48,39,294
79.9,5,-47,39,292
70,5.5,-45,38,294
66.7,6.3,-43,37,301
61.1,9.4,-40,31,305
56,11.4,-39,34,298
53.6,11.3,-40,30,296
51.3,11.5,-39,26.1,307
50,13,-39,27,305
49.1,14.1,-39,26.6,308
47,15.9,-38,29,311
45,15.9,-39,27,311
39.4,14.8,-39,21,305
37.8,12.5,-38,14,306
36.1,10,-37,17,327
34.6,10.1,-37,20,319
31.7,15.5,-36,16,310
30.4,17.4,-36,13,328
30,17.3,-35,12,336
27.9,16.5,-37,17,336
25.6,15.6,-38,14,325
23.4,15.3,-36,14,334
20,13.7,-36,9,343
18.9,13,-36,9,327
18.1,11.9,-35,6,279
15.9,10.1,-34,7,41
15.2,10.2,-34,9,357
12.8,8,-33,8,41
11.8,7.4,-32,9,27
