
#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2001-11-21,ABM,1.0,Atmosphere Watch Section

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,029,Macquarie Island,AUS

#INSTRUMENT
Name,Model,Number
ECC,6A,6A8766

#LOCATION
Latitude,Longitude,Height
-54.50,158.95,7

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,2001-11-21,23:16:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
317.1,4,366.7,-0.957,350,0,4,Dobson,006

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
SPCECC-VaisalaRSA11-VaisalaRS80(GPS),,0.017,26.8,const_ib2,pump

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
1007,1.6,6,12.9,258
1000,1.7,5,14,254
972,1.8,2,16,246
850,1.8,-6,21,253
743,1.9,-8,23,244
715,2.2,-8,23,241
700,2,-9,23.9,242
611,2,-16,26,245
564,1.4,-19,30,243
500,1.3,-25,29,240
459,1.1,-30,27,244
324,2,-46,32,249
300,1.9,-50,33,246
282,1.9,-53,33,243
257,1.7,-56,31,246
234,3.8,-57,34,245
200,5.2,-51,36,255
194,5.4,-51,36.3,255
169,4.6,-51,31,257
161,4.8,-50,32,259
150,4.6,-50,31,258
140,4.3,-52,31,264
134,5.3,-52,33,260
128,7.3,-51,33,262
111,9.8,-49,34,258
102,8.7,-48,34,262
100,9.1,-48,34,262
92.9,10.4,-48,29,261
88.7,10.3,-49,31,265
81,11.2,-49,31,263
70.6,14.9,-48,30,257
70,14.8,-48,30,256
64.5,14.3,-47,24,266
61.6,14.4,-48,26,272
56.3,16.1,-46,29,256
50,16,-45,23,262
47,16.4,-45,26,263
45,16.5,-45,22,254
34.3,16.7,-45,16,269
30,16.4,-44,18,269
28.7,15.9,-45,15,265
26.2,15.6,-46,13,275
22.9,15.9,-43,12,272
21,15.6,-42,8,275
20,15,-42,9,270
16.8,13.4,-40,2,314
16.1,12.7,-40,4,342
12.9,10.2,-41,3,325
11.8,9.2,-40,1,313
11.3,8.6,-40,3,286
10.4,8.2,-37,8,45
10,8,-37,7,19
9.1,7.2,-38,2,42
