*
* This file was generated using WODC 80 column formatted data
* 'na' is used where a model or instrument number is not available
*

#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2000-03-02,ABM,0.0,

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,029,MACQUARIE ISLAND,AUS,94998

#INSTRUMENT
Name,Model,Number
Ecc,na,na

#LOCATION
Latitude,Longitude,Height
-54.5,158.967,6

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1997-06-10,23:00:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
282,,,0.99,305,2,5,,

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidty,SampleTemperature
1011,2.5,4,0,0,,,,,
1000,2.6,3,10,266,,,,,
850,2.8,-2,20,276,,,,,
700,2.4,-8,27,279,,,,,
500,1.8,-25,28,272,,,,,
300,1.2,-53,39,283,,,,,
246,1.1,-62,38,279,,,,,
200,4.7,-57,37,282,,,,,
193,5.6,-53,38,282,,,,,
176,5.4,-52,37,280,,,,,
150,3.7,-53,39,279,,,,,
133,2.5,-52,40,278,,,,,
122,3.9,-51,39,282,,,,,
100,5.8,-53,39,281,,,,,
91.9,7.2,-53,38,279,,,,,
83.7,8.1,-53,37,283,,,,,
79.9,9.6,-52,37,281,,,,,
76.3,9.4,-52,37,281,,,,,
70,8.2,-54,39,283,,,,,
60.4,9.6,-55,38,286,,,,,
50,14.1,-54,37,282,,,,,
47.8,13.5,-54,38,282,,,,,
41.5,14.1,-53,38,285,,,,,
36.1,15.6,-54,43,290,,,,,
31.4,14.0,-54,42,282,,,,,
30,14.3,-54,41,280,,,,,
27.3,14.4,-54,42,280,,,,,
23.7,12.9,-57,44,284,,,,,
21.5,13.5,-56,44,285,,,,,
20,13.5,-56,44,282,,,,,
17,11.6,-58,47,283,,,,,
13.4,9.4,-60,57,287,,,,,
12.1,8.7,-60,55,284,,,,,
11.6,9.1,-60,55,282,,,,,
10.5,7.5,-60,57,284,,,,,
10,6.8,-61,58,283,,,,,
9.6,7.9,-62,60,282,,,,,
9.1,7.4,-62,60,281,,,,,
8.7,8.3,-62,60,282,,,,,
8.3,8.7,-64,61,284,,,,,
7.9,5.9,-64,63,285,,,,,
7,4.4,-66,70,281,,,,,
5.6,3.2,-69,69,280,,,,,

* OC;VAISALA  XtrapO3=25.2

