*
* This file was generated using WODC 80 column formatted data
* 'na' is used where a model or instrument number is not available
*

#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2000-03-02,ABM,0.0,

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,029,MACQUARIE ISLAND,AUS,94998

#INSTRUMENT
Name,Model,Number
Ecc,na,na

#LOCATION
Latitude,Longitude,Height
-54.5,158.967,6

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1997-04-01,23:00:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
211,,,1.112,262,0,5,,

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidty,SampleTemperature
1024,2.0,7,0,0,,,,,
1000,2.2,6,11,359,,,,,
950,2.4,2,12,355,,,,,
850,2.2,5,11,340,,,,,
820,2.4,5,11,335,,,,,
700,2.0,-3,14,335,,,,,
630,1.7,-9,15,343,,,,,
583,1.9,-9,15,349,,,,,
500,1.8,-18,14,331,,,,,
405,1.7,-30,15,327,,,,,
372,1.7,-34,16,321,,,,,
327,1.3,-41,19,320,,,,,
312,1.3,-44,18,320,,,,,
300,1.4,-46,18,318,,,,,
260,1.2,-54,20,311,,,,,
200,2.2,-61,18,332,,,,,
186,2.8,-62,18,333,,,,,
161,3.3,-60,16,327,,,,,
154,3.9,-58,16,328,,,,,
150,3.7,-58,16,328,,,,,
140,3.6,-59,17,327,,,,,
133,4.1,-59,17,325,,,,,
127,5.1,-59,17,324,,,,,
121,5.9,-58,16,322,,,,,
105,7.1,-58,15,313,,,,,
100,8.2,-57,15,306,,,,,
99.9,8.2,-57,15,306,,,,,
90.9,7.3,-57,14,306,,,,,
86.7,8.0,-56,15,309,,,,,
82.7,8.3,-56,16,311,,,,,
78.9,7.9,-56,16,313,,,,,
70,9.5,-56,18,311,,,,,
65.3,10.2,-56,16,302,,,,,
62.3,11.0,-56,13,298,,,,,
56.7,10.6,-55,12,313,,,,,
50,11.4,-56,15,302,,,,,
49.2,11.3,-56,15,300,,,,,
46.9,11.9,-56,14,292,,,,,
44.8,12.4,-55,13,282,,,,,
42.7,12.4,-56,12,287,,,,,
40.8,12.5,-54,13,301,,,,,
38.9,12.3,-54,14,306,,,,,
32.2,9.8,-56,14,302,,,,,
30.7,9.5,-57,14,302,,,,,
30,9.7,-56,14,301,,,,,
29.3,9.9,-56,13,299,,,,,
26.7,9.3,-55,13,284,,,,,
23.2,11.6,-54,11,277,,,,,
20,9.9,-53,12,285,,,,,
16.7,7.8,-52,8,282,,,,,
15.3,7.7,-51,9,293,,,,,
13.9,7.5,-51,9,289,,,,,
13.3,6.5,-51,8,282,,,,,
11.1,5.6,-47,10,243,,,,,
10,5.4,-45,10,233,,,,,
7,4.2,-39,8,216,,,,,
6.2,3.7,-36,16,209,,,,,

* OC;VAISALA  XtrapO3=24.4

