*
* This file was generated using WODC 80 column formatted data
* 'na' is used where a model or instrument number is not available
*

#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2000-03-02,ABM,0.0,

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,029,MACQUARIE ISLAND,AUS,94998

#INSTRUMENT
Name,Model,Number
Ecc,na,na

#LOCATION
Latitude,Longitude,Height
-54.5,158.967,6

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1997-08-26,23:00:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
358,,,1.005,385,2,5,,

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidty,SampleTemperature
978,2.2,3,0,0,,,,,
906,3.0,-4,17,214,,,,,
850,2.9,-7,15,205,,,,,
700,2.6,-16,9,235,,,,,
500,2.1,-37,9,232,,,,,
434,2.5,-41,10,245,,,,,
415,2.4,-42,10,257,,,,,
331,1.4,-51,10,288,,,,,
300,4.2,-53,12,291,,,,,
275,7.2,-54,13,280,,,,,
262,7.5,-54,14,275,,,,,
262,7.5,-54,14,275,,,,,
250,6.7,-55,15,269,,,,,
217,8.3,-56,19,262,,,,,
200,7.6,-57,21,261,,,,,
180,9.2,-56,23,260,,,,,
172,9.4,-57,23,260,,,,,
164,9.2,-57,24,260,,,,,
150,9.7,-58,26,259,,,,,
142,9.6,-59,26,258,,,,,
117,10.3,-60,33,259,,,,,
100,11.9,-61,38,259,,,,,
91.9,13.4,-61,41,258,,,,,
87.6,13.7,-60,42,257,,,,,
83.5,14.8,-60,43,257,,,,,
79.6,16.4,-60,44,256,,,,,
75.8,17.3,-59,46,256,,,,,
72.3,17.2,-59,47,255,,,,,
70,17.2,-59,48,255,,,,,
65.7,18.0,-58,49,254,,,,,
59.7,17.1,-57,51,254,,,,,
50,18.4,-54,55,252,,,,,
39.2,16.8,-52,63,251,,,,,
30,12.5,-49,71,250,,,,,
27.1,12.4,-48,72,249,,,,,
25.9,11.7,-48,73,249,,,,,
23.7,12.9,-45,74,248,,,,,
21.7,13.0,-43,76,250,,,,,
20,12.2,-42,83,253,,,,,
14,8.7,-34,82,248,,,,,
12.3,8.9,-34,84,248,,,,,
10.8,7.5,-31,76,250,,,,,
10,6.6,-31,78,252,,,,,
7,4.0,-25,84,249,,,,,
6.8,3.8,-24,85,248,,,,,

* OC;VAISALA  XtrapO3=24.7

