*
* This file was generated using WODC 80 column formatted data
* 'na' is used where a model or instrument number is not available
*

#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2000-03-02,ABM,0.0,

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,029,MACQUARIE ISLAND,AUS,94998

#INSTRUMENT
Name,Model,Number
Ecc,na,na

#LOCATION
Latitude,Longitude,Height
-54.5,158.967,6

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1997-01-28,22:00:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
227,,,1.079,273,0,0,,

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidty,SampleTemperature
1023,1.0,9,0,0,,,,,
1000,1.1,6,12,255,,,,,
850,1.3,0,15,251,,,,,
758,1.5,-4,18,251,,,,,
700,1.9,-3,23,250,,,,,
626,1.6,-8,31,252,,,,,
579,2.0,-10,35,255,,,,,
536,1.0,-15,38,258,,,,,
500,1.0,-17,40,260,,,,,
475,1.2,-20,40,260,,,,,
438,0.9,-25,41,256,,,,,
300,0.8,-48,42,268,,,,,
270,0.9,-52,47,275,,,,,
224,3.9,-52,44,269,,,,,
204,3.9,-50,40,269,,,,,
200,3.7,-50,38,269,,,,,
170,2.3,-50,32,268,,,,,
150,2.6,-50,28,262,,,,,
148,2.6,-50,27,261,,,,,
129,2.6,-54,25,276,,,,,
118,2.9,-55,23,262,,,,,
100,5.3,-54,17,250,,,,,
92.9,7.0,-53,14,253,,,,,
88.7,6.4,-53,13,261,,,,,
73.7,9.9,-51,12,270,,,,,
70,9.6,-51,11,266,,,,,
61.2,9.4,-52,7,244,,,,,
55.8,10.8,-51,5,238,,,,,
50,12.0,-51,2,204,,,,,
48.6,12.3,-50,1,171,,,,,
46.4,12.4,-50,1,148,,,,,
42.3,11.4,-50,1,163,,,,,
40.4,11.5,-50,1,130,,,,,
38.6,11.0,-49,2,114,,,,,
33.7,13.0,-47,4,113,,,,,
30,12.4,-46,5,105,,,,,
26.9,12.5,-45,7,105,,,,,
21.5,9.7,-43,7,98,,,,,
20,9.5,-42,9,101,,,,,
17.2,9.5,-40,10,95,,,,,
14.5,8.5,-36,11,111,,,,,
10,6.0,-32,14,83,,,,,
7,4.1,-26,16,84,,,,,
6.8,3.9,-25,16,79,,,,,

* OC;VAISALA  XtrapO3=25.2

