*
* This file was generated using WODC 80 column formatted data
* 'na' is used where a model or instrument number is not available
*

#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2000-03-02,ABM,0.0,

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,029,MACQUARIE ISLAND,AUS,94998

#INSTRUMENT
Name,Model,Number
Ecc,na,na

#LOCATION
Latitude,Longitude,Height
-54.5,158.967,6

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1997-01-04,23:00:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
260,,,0.98,287,0,0,,

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidty,SampleTemperature
996,1.2,9,0,0,,,,,
850,1.4,0,23,281,,,,,
767,2.1,-1,26,275,,,,,
700,1.8,-5,29,274,,,,,
659,1.4,-6,31,274,,,,,
610,2.4,-7,33,272,,,,,
543,2.8,-12,33,264,,,,,
500,2.1,-16,35,257,,,,,
300,0.9,-46,41,258,,,,,
276,2.0,-48,44,259,,,,,
252,2.2,-51,50,261,,,,,
219,4.6,-51,45,263,,,,,
200,4.8,-52,41,262,,,,,
174,3.8,-53,38,266,,,,,
150,4.3,-54,33,260,,,,,
138,3.3,-55,30,259,,,,,
114,5.3,-56,24,262,,,,,
100,4.3,-55,19,254,,,,,
99,4.0,-55,19,255,,,,,
90.2,6.1,-53,17,253,,,,,
86.1,6.3,-53,16,249,,,,,
70,11.9,-50,10,244,,,,,
62.3,13.8,-49,6,232,,,,,
59.5,12.9,-48,4,248,,,,,
56.9,13.6,-48,2,280,,,,,
51.9,10.9,-48,2,301,,,,,
50,12.7,-47,2,283,,,,,
47.4,14.7,-46,1,243,,,,,
43.3,13.7,-46,1,52,,,,,
37.8,13.1,-46,1,76,,,,,
36.2,13.4,-46,2,100,,,,,
30,11.7,-44,6,88,,,,,
28.9,10.8,-44,7,84,,,,,
27.6,10.7,-43,8,86,,,,,
26.4,12.4,-42,9,89,,,,,
23.1,11.1,-41,12,83,,,,,
21.2,12.6,-39,13,77,,,,,
20,12.0,-39,12,77,,,,,
17,10.2,-38,14,91,,,,,
13.7,9.0,-35,19,85,,,,,
11.6,8.4,-31,21,84,,,,,
10,6.9,-29,19,82,,,,,
7.6,5.1,-24,20,89,,,,,

* OC;VAISALA  XtrapO3=33

