*
* This file was generated using WODC 80 column formatted data
* 'na' is used where a model or instrument number is not available
*

#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2000-03-02,ABM,0.0,

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,029,MACQUARIE ISLAND,AUS,94998

#INSTRUMENT
Name,Model,Number
Ecc,na,na

#LOCATION
Latitude,Longitude,Height
-54.5,158.967,6

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1997-03-17,22:00:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
221,,,1.156,289,0,4,,

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidty,SampleTemperature
993,0.0,21,0,0,,,,,
957,1.7,2,22,253,,,,,
850,1.5,-4,23,255,,,,,
823,1.5,-6,24,253,,,,,
792,1.7,-6,26,249,,,,,
700,1.6,-11,30,240,,,,,
500,1.5,-25,34,251,,,,,
380,1.1,-40,34,255,,,,,
348,1.3,-45,36,253,,,,,
318,2.4,-46,44,249,,,,,
300,1.6,-48,46,249,,,,,
290,1.4,-50,45,249,,,,,
277,2.0,-51,44,250,,,,,
265,3.0,-51,43,251,,,,,
253,3.9,-50,41,252,,,,,
220,3.2,-48,37,253,,,,,
211,3.8,-47,37,252,,,,,
200,3.4,-47,35,251,,,,,
184,3.6,-46,33,251,,,,,
168,3.3,-46,32,252,,,,,
154,4.5,-46,33,251,,,,,
150,4.4,-46,33,252,,,,,
140,4.8,-46,32,255,,,,,
128,2.9,-49,30,254,,,,,
107,3.7,-52,26,253,,,,,
100,4.6,-52,23,259,,,,,
92.7,5.9,-51,22,263,,,,,
84.6,7.1,-51,20,257,,,,,
84.6,7.1,-51,20,257,,,,,
77.1,7.9,-52,17,252,,,,,
70,8.8,-52,15,248,,,,,
61.1,11.0,-51,11,265,,,,,
58.4,12.1,-51,12,269,,,,,
55.8,12.4,-51,12,268,,,,,
50,11.6,-50,11,268,,,,,
48.6,11.8,-50,11,266,,,,,
42.3,8.5,-50,8,252,,,,,
38.6,11.7,-48,6,283,,,,,
35.2,12.9,-48,9,266,,,,,
33.7,13.1,-48,8,258,,,,,
30.8,9.9,-47,4,276,,,,,
30,11.2,-46,3,277,,,,,
29.4,12.1,-46,3,279,,,,,
26.9,12.8,-48,1,311,,,,,
25.7,11.7,-48,1,291,,,,,
24.5,10.3,-46,2,282,,,,,
22.4,10.0,-45,1,147,,,,,
20,9.5,-44,3,61,,,,,
17.9,9.8,-43,3,43,,,,,
17.1,9.5,-44,3,40,,,,,
16.4,8.5,-44,6,38,,,,,
13.7,7.4,-43,4,60,,,,,
10,5.2,-42,3,140,,,,,
8.1,4.2,-38,6,82,,,,,

* OC;VAISALA  XtrapO3=29

