*
* This file was generated using WODC 80 column formatted data
* 'na' is used where a model or instrument number is not available
*

#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2000-03-02,ABM,0.0,

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,029,MACQUARIE ISLAND,AUS,94998

#INSTRUMENT
Name,Model,Number
Ecc,na,na

#LOCATION
Latitude,Longitude,Height
-54.5,158.967,6

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1997-07-01,23:00:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
281,,,1.023,306,2,5,,

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidty,SampleTemperature
1005,2.6,5,0,0,,,,,
1000,2.7,5,21,313,,,,,
850,2.9,-2,29,300,,,,,
700,2.3,-10,25,287,,,,,
500,1.7,-29,28,292,,,,,
300,1.3,-55,51,286,,,,,
254,1.1,-62,54,288,,,,,
219,1.4,-66,51,284,,,,,
200,3.1,-66,43,283,,,,,
171,4.7,-64,36,281,,,,,
163,4.7,-64,36,282,,,,,
155,5.6,-64,36,283,,,,,
150,5.1,-65,37,283,,,,,
134,4.1,-66,37,282,,,,,
128,5.9,-65,36,282,,,,,
110,12.7,-64,36,278,,,,,
100,11.1,-64,34,273,,,,,
81.9,12.7,-66,39,275,,,,,
74.2,11.9,-66,42,277,,,,,
70.6,13.1,-66,42,279,,,,,
70,13.0,-66,42,279,,,,,
67.2,12.8,-67,41,279,,,,,
60.8,14.6,-67,40,277,,,,,
52.4,14.1,-66,46,277,,,,,
50,14.9,-66,49,280,,,,,
45.1,15.1,-66,50,283,,,,,
37,14.8,-67,52,281,,,,,
30,13.4,-66,56,280,,,,,
24.9,11.6,-66,60,281,,,,,
20,10.2,-66,69,284,,,,,
14.5,6.5,-64,81,284,,,,,
10,4.2,-64,82,285,,,,,
7,3.2,-65,96,283,,,,,
5.2,2.3,-62,115,284,,,,,

* OC;VAISALA  XtrapO3=17.7

