*
* This file was generated using WODC 80 column formatted data
* 'na' is used where a model or instrument number is not available
*

#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2000-03-02,ABM,0.0,

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,029,MACQUARIE ISLAND,AUS,94998

#INSTRUMENT
Name,Model,Number
Ecc,na,na

#LOCATION
Latitude,Longitude,Height
-54.5,158.967,6

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1997-07-08,23:00:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
315,,,0.874,292,2,5,,

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidty,SampleTemperature
979,2.6,0,0,0,,,,,
850,2.8,-10,19,238,,,,,
700,2.4,-21,12,257,,,,,
500,1.9,-32,23,314,,,,,
346,1.4,-52,23,326,,,,,
300,3.1,-51,26,319,,,,,
262,4.5,-51,23,321,,,,,
228,8.4,-50,22,309,,,,,
208,9.7,-52,21,300,,,,,
200,11.7,-52,21,299,,,,,
181,13.7,-54,22,294,,,,,
173,13.6,-54,21,294,,,,,
150,10.4,-54,24,289,,,,,
143,12.0,-54,25,288,,,,,
130,8.8,-55,28,289,,,,,
124,10.3,-55,30,290,,,,,
119,9.8,-55,31,289,,,,,
113,7.7,-56,31,288,,,,,
108,14.8,-56,31,287,,,,,
103,17.4,-57,31,287,,,,,
100,16.6,-57,31,288,,,,,
89.4,14.5,-58,34,287,,,,,
81.3,14.4,-58,35,282,,,,,
70,13.8,-61,35,273,,,,,
63.9,12.1,-64,36,279,,,,,
55.1,12.6,-64,46,287,,,,,
50,13.9,-66,49,286,,,,,
45.2,14.5,-66,49,280,,,,,
35.3,14.0,-67,54,273,,,,,
32,13.4,-68,52,273,,,,,
30,12.9,-69,52,275,,,,,
20,9.3,-73,62,278,,,,,
13.4,5.0,-72,72,276,,,,,
10,3.7,-70,74,281,,,,,
7,2.6,-64,84,274,,,,,
6.4,2.4,-65,82,272,,,,,

* OC;VAISALA  XtrapO3=18.7

