
#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2002-08-30,ABM,1.0,Atmosphere Watch Section

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,394,Broadmeadows,AUS

#INSTRUMENT
Name,Model,Number
ECC,6A,6A12141

#LOCATION
Latitude,Longitude,Height
-37.68,144.95,110

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,2002-08-30,06:12:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
344.2,4,368.6,-0.958,353,0,0,Dobson,115

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
SPCECC-VaisalaRSA11-VaisalaRS80,,0.065,26.3,const_ib2,pump

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
999,2.1,16,4.6,322
977,2.7,13,8,308
909,2.8,7,8,288
850,2.8,2,11,285
754,2.8,-6,7,295
726,3.1,-5,10,278
700,3,-6,12,261
672,3.1,-7,14,271
647,2.9,-8,13,273
622,2.9,-11,16,261
598,3,-13,17,261
531,3.1,-20,19,266
500,3,-23,19,273
469,2.4,-27,21,274
450,2,-29,22,269
396,2.1,-35,24,267
380,2.2,-38,20,270
348,2,-44,21,269
332,2,-46,24,268
300,3.2,-47,33,267
290,4,-46,34,264
277,4.6,-46,38,263
253,5,-45,43,258
242,5.5,-46,42,260
232,5.5,-45,43,259
212,6,-46,40,259
202,6.4,-46,41,262
200,6.3,-46,40,263
177,3.6,-48,40,265
161,4.1,-50,38,267
154,3.1,-50,38,265
150,3.2,-51,38,261
147,3.3,-51,37,261
134,6.8,-52,35,261
122,7.7,-53,27,255
116,7.8,-54,22,264
111,4.8,-54,23,265
106,4.5,-54,22,261
100,4.9,-55,17,266
92.2,6.7,-55,21,266
88,11.1,-55,14,265
76.4,14.2,-54,7,305
72.9,11.7,-54,8,282
70,11.1,-53,6,277
63.4,13.7,-53,6,305
60.5,14.3,-54,5,275
55.2,16.8,-53,3,39
52.6,19,-53,5,40
50,18.4,-52,3,58
48,19,-51,4,67
45.8,19.6,-50,6,70
43.8,19.5,-50,5,110
39.9,19.2,-49,9,114
38.2,18.8,-48,11,92
36.5,18.8,-48,10,91
33.3,18,-47,12,69
30,16.7,-47,11,94
27.8,15.4,-46,15,91
26.5,15.2,-46,15.4,80
25.4,14.3,-46,13,83
23.2,13.3,-46,14,94
22.2,12.8,-46,15,92
20,12.4,-45,18,95
18.5,13.6,-44,21,78
17.7,13.2,-44,20,81
16.9,12.2,-44,21,84
16.2,13.2,-44,22,87
15.5,13.3,-44,23,83
14.8,11.8,-44,23,81
14.2,10.5,-43,23,78
13.5,10.3,-43,24,79
13,8.9,-43,26,79
11.3,7.7,-40,34,74
10.9,7.8,-39,34,69
10,7.1,-37,38,63
9.5,7,-37,40,61
8.7,6.4,-37,41,63
8.4,6,-37,42,63
7,5.1,-38,44,61
6.2,4.3,-36,48,61
6.4,4.6,-37,46,62
5.7,3.8,-37,45,54
5.4,3.7,-36,46,60
5.2,3.6,-37,44,60
