
#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
1999-06-22,ABM,1.0,Ozone Monitoring

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,029,Macquarie Island,AUS

#INSTRUMENT
Name,Model,Number
ECC,6A,6A4961

#LOCATION
Latitude,Longitude,Height
-54.50,158.95,7

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1999-06-22,23:24:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
254.6,4,267.5,-1.080,289,2,5,Dobson,006

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
SPCECC-VaisalaRSA11-VaisalaRS80(GPS),,0.080,26.95,const_ib2,pump

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
1010,2.62,6,13.4,291
1000,2.68,6,16,286
974,2.85,5,21,277
850,2.79,3,22,283
700,2.45,-5,25,261
620,2.15,-10,28,253
530,1.81,-19,30,255
500,1.78,-21,34,245
450,1.75,-27,34,244
364,1.26,-39,31,238
333,1.15,-43,32,243
300,1.42,-49,34,250
252,0.85,-59,37,252
240,0.93,-62,36,250
218,1.05,-67,35,253
200,1.39,-69,34,246
178,2.06,-70,38,250
161,3.23,-65,33,257
150,3.7,-63,33,253
133,5.47,-61,32,247
121,4.18,-60,27,255
100,7.27,-62,30,265
94.7,7.48,-62,29,265
85.9,10.9,-61,35,265
78,11.6,-61,40,264
74.3,11.6,-61,37,266
70,9.71,-61,40,267
64.3,11,-62,41,258
61.2,10.5,-62,37,257
50,12.9,-59,42,263
45.9,13.4,-60,40,266
41.6,13.1,-62,38,270
39.7,13.3,-63,43,274
32.6,12.6,-65,49,267
30,12.6,-66,51,267
26.8,12.7,-65,53,264
20.9,10.7,-66,55,269
20,10.9,-65,56,267
14.8,7.49,-68,61,264
10,4.86,-67,66,262
7,3.19,-66,59.8,275
5,2.17,-70
4,1.6,-73
