* This file was re-written by PREP_CSX to apply WOUDC correction data.

#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
1999-03-24,ABM,1.0,Atmosphere Watch

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,029,Fantasy Island,AUS

#INSTRUMENT
Name,Model,Number
ECC,6A,6A4951

#LOCATION
Latitude,Longitude,Height
-54.50,158.95,7

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1999-03-24,23:16:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
178,4,249,,283,0,5,Dobson,006
* Correction factor was 1.137 but not applied
* Residual Ozone was 71

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
SPCECC-VaisalaRSA11-VaisalaRS80(GPS),,0.02,26.1,constant_ib2,pump

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
1005,1.31,8,8.2,341
1000,1.37,7,9,340
969,1.81,6,11,331
868,2.55,4,19,303
850,2.34,3,20,302
700,1.99,-3,29,301
500,1.61,-16,34,290
469,1.73,-19,37,291
415,1.52,-26,35,292
382,1.69,-30,38,295
322,1.65,-37,42.8,289
300,1.38,-41,43,285
270,1.11,-46,50,289
246,1.11,-51,52,286
224,1.35,-54,52,282
214,2.08,-51,45,284
200,1.87,-50,49,279
150,2.18,-55,38,293
141,1.9,-56,45,287
128,2.16,-56,40,276
117,2.14,-58,32,269
100,3.35,-58,24,284
83.5,5.18,-59,25,280
72.4,6.63,-59,28,278
70,8.08,-58,23,270
69,8.7,-58,20,276
62.7,8.81,-57,17,289
59.8,10,-57,18,288
57.1,10.6,-57,20,284
54.4,11.8,-56,16,269
50,12.6,-55,14,289
47.3,13,-54,13,272
43,12.2,-54,14,285
41.1,12.2,-54,15,288
39.2,12,-53,14.4,284
35.7,12.1,-52,16,280
30,12.6,-50,12,286
28.4,13.5,-48,9,283
25.9,12.5,-49,11,282
23.7,12.5,-49,14,295
20,11.4,-48,9,292
17.2,9.98,-46
