* This file was re-written by PREP_CSX to apply WOUDC correction data.

#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
1999-01-05,ABM,1.0,Atmosphere Watch

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,029,Fantasy Island,AUS

#INSTRUMENT
Name,Model,Number
ECC,6A,6A1958

#LOCATION
Latitude,Longitude,Height
-54.5,158.95,7

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1999-01-05,23:20:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
258,4,285,,304,0,5,Dobson,6
* Correction factor was 1.069 but not applied
* Residual Ozone was 27

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
SPCECC-VaisalaRSA11-VaisalaRS80(GPS),,0.01,26,constant_ib2,pump

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
998,0.96,9,11.3,6
850,1.34,-2,18,358
700,1.16,-6,31,327
612,1.39,-12,29,321
500,1.16,-23,27,310
442,0.9,-30,28,306
406,1.32,-34,34,309
389,1.01,-35,37,309
372,1.06,-37,39,308
312,1.17,-47,42,306
300,1.36,-49,45,304
298,1.39,-49,45,304
285,1.03,-52,46,303
247,1.53,-58,52,306
236,3.66,-57,46,304
225,5.08,-55,50,303
205,5.42,-54,44,292
200,5.27,-54,42,292
155,3.68,-53,31,293
150,3.93,-53,32,289
141,3.6,-52,33,284
134,4.86,-52,26,288
117,5.64,-52,25.7,285
107,4.52,-51,23,279
102,5.02,-51,22,287
100,6.29,-51,22,287
92.9,9.7,-50,22,282
88.8,10,-50,18,281
77.3,4.25,-50,16,292
70,5.45,-48,6,271
56.4,14,-44,11,289
53.9,14.4,-44,12,285
50,13.4,-45,5,331
43.1,14.7,-43,7,300
39.4,11.4,-44,4,251
36,14.7,-44,6,335
32.9,14.4,-44,6,354
30,11.4,-43,6,332
28.8,12.1,-42,5,343
26.4,11.1,-42,3,7
24.1,11.2,-40,6,47
21.2,11.9,-38,3,57
20,11.6,-37,6,79
18.6,11.6,-36,10,86
10,6.78,-27,11,96
7,4.52,-21
6.5,4.17,-20
