
#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
1999-09-14,ABM,1.0,Ozone Monitoring

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,029,Macquarie Island,AUS

#INSTRUMENT
Name,Model,Number
ECC,6A,6A4967

#LOCATION
Latitude,Longitude,Height
-54.50,158.95,7

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1999-09-14,23:17:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
290.6,4,317,-0.991,312,0,4,Dobson,006

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
SPCECC-VaisalaRSA11-VaisalaRS80(GPS),,0.050,26.79,const_ib2,pump

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
1023,1.77,8,3.6,87
1000,2.44,5,8,39
986,2.84,3,10,28
951,2.99,2,11.6,34
883,3.2,7,7,53
850,3.31,7,5,355
762,2.8,1,6,14
700,2.69,-5,7,29
654,2.49,-9,6,51
629,2.42,-11,7,67
500,1.91,-25,3,23
454,2,-30,6,51
436,2.17,-32,5.9,37
383,2.29,-38,3,110
300,2.15,-50,2,341
279,2.36,-54,4,32
254,1.69,-59,3,66
231,1.55,-64,4,111
209,1.77,-69,2,234
200,1.95,-70,7,231
180,3.58,-70,8,285
171,4.52,-68,7,285
162,4.15,-68,9,286
150,4.63,-68,14,279
127,5.18,-66,25,285
115,3.16,-67,28,274
109,4.35,-67,31,282
100,8.5,-66,32,278
98.9,8.91,-66,32,279
85.3,6.69,-66,33,282
81.1,6.65,-67,37,282
77.2,8.84,-67,37,287
73.5,8.86,-67,39,279
70,12.3,-67,39,276
66.5,14.1,-66,41,283
63.3,16.4,-66,44,288
54.6,15.6,-66,51,283
50,16.3,-66,53,285
47,17,-65,51,279
44.8,16.8,-64,55,281
42.6,16.9,-63,60,283
36.9,15.6,-59,60,280
35.2,14.7,-59,62,282
32,13.6,-59,66.4,281
30,12.6,-58,66,284
24,9.84,-56,73,287
20.9,9.15,-54,82.6,291
20,9.38,-52,89,291
19,10.7,-52,91,291
18.2,11,-52,90,291
17.3,10.2,-52,88,291
16.6,8.87,-51,86,291
15.8,8.31,-51,86,291
15.1,8.07,-51,86,288
14.4,8.06,-48,88,288
13.2,8.53,-49,94,286
10,7.28,-42,92,285
7,5.36,-39,93,290
5,3.92,-33
